data;setup;nivel;lado;entrada;hora;saida;motivo;pts
2021-11-17;A;ABERTURA;COMPRA;104800;09:00;09:05;ALVO;196.67
2021-11-18;A;ABERTURA;VENDA;103800;09:00;09:00;STOP;-100.00
2021-11-19;A;ABERTURA;VENDA;103025;09:00;09:00;STOP;-100.00
2021-11-22;A;ABERTURA;VENDA;104310;09:00;09:19;ALVO;196.67
2021-11-23;A;ABERTURA;VENDA;102700;09:00;09:00;STOP;-100.00
2021-11-24;A;ABERTURA;COMPRA;104000;09:00;09:00;STOP;-100.00
2021-11-25;A;ABERTURA;COMPRA;104750;09:00;09:00;STOP;-100.00
2021-11-26;A;ABERTURA;COMPRA;103100;10:13;10:15;STOP;-100.00
2021-11-29;A;ABERTURA;VENDA;103615;09:00;09:01;STOP;-100.00
2021-11-30;A;ABERTURA;COMPRA;102350;09:00;09:01;STOP;-100.00
2021-12-01;A;ABERTURA;VENDA;103215;09:00;09:00;STOP;-100.00
2021-12-02;A;ABERTURA;VENDA;101580;09:00;09:00;STOP;-100.00
2021-12-03;A;ABERTURA;COMPRA;104385;09:00;09:01;STOP;-100.00
2021-12-06;A;ABERTURA;VENDA;106160;09:00;09:00;STOP;-100.00
2021-12-07;A;ABERTURA;VENDA;108535;09:00;09:00;STOP;-100.00
2021-12-08;A;ABERTURA;VENDA;108470;09:00;09:04;STOP+;0.00
2021-12-09;A;ABERTURA;COMPRA;107450;09:02;09:02;STOP;-100.00
2021-12-10;A;ABERTURA;VENDA;106850;09:00;09:00;STOP;-100.00
2021-12-13;A;ABERTURA;VENDA;108550;09:00;10:03;ALVO;196.67
2021-12-14;A;ABERTURA;COMPRA;107340;09:00;09:02;ALVO;196.67
2021-12-16;A;ABERTURA;VENDA;109830;09:00;09:01;STOP;-100.00
2021-12-17;A;ABERTURA;COMPRA;109470;09:00;09:00;STOP;-100.00
2021-12-20;A;ABERTURA;COMPRA;107200;09:03;09:07;STOP+;0.00
2021-12-21;A;ABERTURA;VENDA;107405;09:00;09:00;STOP;-100.00
2021-12-22;A;ABERTURA;COMPRA;106550;10:30;10:32;STOP+;0.00
2021-12-23;A;ABERTURA;VENDA;107080;09:00;09:02;STOP+;0.00
2021-12-27;A;ABERTURA;VENDA;106100;09:00;09:37;STOP+;0.00
2021-12-28;A;ABERTURA;VENDA;107100;09:00;10:27;ALVO;196.67
2021-12-29;A;ABERTURA;VENDA;106100;09:01;09:29;STOP+;0.00
2021-12-30;A;ABERTURA;VENDA;105200;09:00;09:00;STOP;-100.00
2022-01-03;A;ABERTURA;VENDA;106395;09:00;09:12;STOP+;0.00
2022-01-04;A;ABERTURA;VENDA;105440;09:00;09:08;STOP+;0.00
2022-01-05;A;ABERTURA;VENDA;104570;09:00;09:00;STOP;-100.00
2022-01-06;A;ABERTURA;VENDA;101975;09:00;09:01;STOP;-100.00
2022-01-07;A;ABERTURA;VENDA;102385;09:00;09:00;STOP;-100.00
2022-01-10;A;ABERTURA;COMPRA;102900;09:00;09:49;STOP+;0.00
2022-01-11;A;ABERTURA;VENDA;103400;09:00;09:00;STOP;-100.00
2022-01-12;A;ABERTURA;VENDA;104800;09:00;09:00;STOP;-100.00
2022-01-13;A;ABERTURA;COMPRA;106300;09:00;09:01;STOP;-100.00
2022-01-14;A;ABERTURA;COMPRA;106135;09:00;09:03;STOP+;0.00
2022-01-17;A;ABERTURA;COMPRA;107660;09:00;09:10;STOP+;0.00
2022-01-18;A;ABERTURA;COMPRA;106300;09:00;09:00;STOP;-100.00
2022-01-19;A;ABERTURA;VENDA;107530;09:00;09:01;STOP;-100.00
2022-01-20;A;ABERTURA;VENDA;109400;09:00;09:15;ALVO;196.67
2022-01-21;A;ABERTURA;COMPRA;109500;09:00;09:02;STOP+;0.00
2022-01-24;A;ABERTURA;COMPRA;108955;09:00;09:01;STOP;-100.00
2022-01-25;A;ABERTURA;COMPRA;108475;09:00;09:01;STOP;-100.00
2022-01-26;A;ABERTURA;VENDA;111570;09:00;09:01;STOP;-100.00
2022-01-27;A;ABERTURA;VENDA;112110;09:00;09:00;STOP;-100.00
2022-01-28;A;ABERTURA;COMPRA;112640;09:00;09:00;STOP;-100.00
2022-01-31;A;ABERTURA;VENDA;112470;10:37;10:56;STOP+;0.00
2022-02-01;A;ABERTURA;COMPRA;112540;09:00;09:18;STOP+;0.00
2022-02-02;A;ABERTURA;VENDA;114000;09:00;09:01;STOP;-100.00
2022-02-03;A;ABERTURA;COMPRA;111590;09:00;09:16;ALVO;196.67
2022-02-04;A;ABERTURA;COMPRA;112000;09:00;09:00;STOP;-100.00
2022-02-07;A;ABERTURA;COMPRA;112350;09:00;09:01;STOP;-100.00
2022-02-08;A;ABERTURA;COMPRA;111900;09:00;09:16;STOP+;0.00
2022-02-09;A;ABERTURA;VENDA;113000;09:01;09:01;STOP;-100.00
2022-02-10;A;ABERTURA;COMPRA;112500;09:00;09:17;ALVO;196.67
2022-02-11;A;ABERTURA;COMPRA;113120;09:00;09:01;ALVO;196.67
2022-02-14;A;ABERTURA;COMPRA;113000;09:00;09:01;STOP;-100.00
2022-02-15;A;ABERTURA;VENDA;114500;09:00;09:01;STOP;-100.00
2022-02-17;A;ABERTURA;COMPRA;116300;09:00;09:06;STOP+;0.00
2022-02-18;A;ABERTURA;VENDA;115355;09:00;09:01;STOP;-100.00
2022-02-21;A;ABERTURA;VENDA;114320;09:00;09:00;STOP;-100.00
2022-02-22;A;ABERTURA;VENDA;113650;09:00;09:00;STOP;-100.00
2022-02-23;A;ABERTURA;VENDA;114700;09:05;09:08;STOP+;0.00
2022-02-24;A;ABERTURA;COMPRA;110500;09:04;09:04;STOP;-100.00
2022-02-25;A;ABERTURA;COMPRA;112595;09:00;09:00;STOP;-100.00
2022-03-03;A;ABERTURA;VENDA;116550;09:00;09:00;STOP;-100.00
2022-03-04;A;ABERTURA;COMPRA;115795;09:00;09:23;STOP+;0.00
2022-03-07;A;ABERTURA;COMPRA;115140;09:00;09:01;STOP;-100.00
2022-03-08;A;ABERTURA;VENDA;112720;09:00;09:01;STOP;-100.00
2022-03-09;A;ABERTURA;VENDA;113390;09:00;09:00;STOP;-100.00
2022-03-10;A;ABERTURA;COMPRA;114150;09:00;09:00;STOP;-100.00
2022-03-11;A;ABERTURA;VENDA;115600;09:00;09:00;STOP;-100.00
2022-03-14;A;ABERTURA;VENDA;112750;09:00;09:01;STOP;-100.00
2022-03-15;A;ABERTURA;VENDA;110880;09:00;09:02;ALVO;196.67
2022-03-16;A;ABERTURA;VENDA;111255;09:02;09:03;STOP;-100.00
2022-03-17;A;ABERTURA;VENDA;112010;09:00;09:07;STOP+;0.00
2022-03-18;A;ABERTURA;COMPRA;113110;09:02;09:28;ALVO;196.67
2022-03-21;A;ABERTURA;COMPRA;115700;09:00;10:06;ALVO;196.67
2022-03-22;A;ABERTURA;VENDA;117205;09:00;09:02;STOP;-100.00
2022-03-23;A;ABERTURA;COMPRA;117750;09:00;09:01;STOP;-100.00
2022-03-24;A;ABERTURA;VENDA;118390;09:00;09:00;STOP;-100.00
2022-03-25;A;ABERTURA;VENDA;119975;09:00;09:16;STOP+;0.00
2022-03-28;A;ABERTURA;VENDA;120000;09:00;09:24;STOP+;0.00
2022-03-29;A;ABERTURA;VENDA;120200;09:00;09:01;STOP;-100.00
2022-03-30;A;ABERTURA;COMPRA;120110;09:00;09:05;ALVO;196.67
2022-03-31;A;ABERTURA;VENDA;120805;09:00;09:08;STOP+;0.00
2022-04-01;A;ABERTURA;VENDA;120800;09:00;09:00;STOP;-100.00
2022-04-04;A;ABERTURA;VENDA;122240;09:00;09:01;ALVO;196.67
2022-04-05;A;ABERTURA;COMPRA;121445;09:00;09:01;STOP;-100.00
2022-04-06;A;ABERTURA;COMPRA;118480;09:00;09:00;STOP;-100.00
2022-04-07;A;ABERTURA;VENDA;118560;09:00;09:00;STOP;-100.00
2022-04-11;A;ABERTURA;COMPRA;117725;09:00;09:01;STOP;-100.00
2022-04-12;A;ABERTURA;VENDA;117420;09:00;09:00;STOP;-100.00
2022-04-14;A;ABERTURA;COMPRA;118750;09:00;09:01;STOP;-100.00
2022-04-18;A;ABERTURA;COMPRA;117735;09:00;09:00;STOP;-100.00
2022-04-19;A;ABERTURA;COMPRA;117415;09:00;09:01;STOP;-100.00
2022-04-20;A;ABERTURA;VENDA;117395;09:00;09:10;ALVO;196.67
2022-04-22;A;ABERTURA;COMPRA;114500;09:03;09:03;STOP;-100.00
2022-04-25;A;ABERTURA;COMPRA;111335;09:02;09:02;STOP;-100.00
2022-04-26;A;ABERTURA;COMPRA;112085;09:00;09:00;STOP;-100.00
2022-04-27;A;ABERTURA;VENDA;110505;09:00;09:01;STOP;-100.00
2022-04-28;A;ABERTURA;VENDA;112105;09:00;09:01;STOP;-100.00
2022-04-29;A;ABERTURA;COMPRA;110840;09:00;09:00;STOP;-100.00
2022-05-02;A;ABERTURA;COMPRA;108720;09:00;09:01;ALVO;196.67
2022-05-03;A;ABERTURA;VENDA;107950;09:00;09:00;STOP;-100.00
2022-05-04;A;ABERTURA;VENDA;107980;09:00;09:00;STOP;-100.00
2022-05-05;A;ABERTURA;COMPRA;109060;09:00;09:00;STOP;-100.00
2022-05-06;A;ABERTURA;COMPRA;106150;09:00;09:00;STOP;-100.00
2022-05-09;A;ABERTURA;COMPRA;104790;09:02;09:03;STOP;-100.00
2022-05-10;A;ABERTURA;VENDA;105185;09:00;09:00;STOP;-100.00
2022-05-11;A;ABERTURA;VENDA;105275;09:00;09:22;STOP+;0.00
2022-05-12;A;ABERTURA;COMPRA;104460;09:00;09:01;STOP;-100.00
2022-05-13;A;ABERTURA;VENDA;108065;09:00;09:06;ALVO;196.67
2022-05-17;A;ABERTURA;VENDA;110310;09:00;09:16;STOP+;0.00
2022-05-18;A;ABERTURA;COMPRA;109260;09:00;09:00;STOP;-100.00
2022-05-19;A;ABERTURA;COMPRA;106580;09:00;09:05;ALVO;196.67
2022-05-20;A;ABERTURA;VENDA;108650;09:00;09:00;STOP;-100.00
2022-05-23;A;ABERTURA;VENDA;110050;09:00;09:01;STOP;-100.00
2022-05-24;A;ABERTURA;COMPRA;110200;09:00;09:00;STOP;-100.00
2022-05-25;A;ABERTURA;COMPRA;110815;09:00;09:00;STOP;-100.00
2022-05-26;A;ABERTURA;VENDA;111500;09:00;09:00;STOP;-100.00
2022-05-27;A;ABERTURA;COMPRA;112300;09:00;09:00;STOP;-100.00
2022-05-30;A;ABERTURA;VENDA;113215;09:00;09:00;STOP;-100.00
2022-05-31;A;ABERTURA;COMPRA;111290;09:00;09:13;ALVO;196.67
2022-06-01;A;ABERTURA;VENDA;112175;09:00;09:00;STOP;-100.00
2022-06-02;A;ABERTURA;VENDA;112200;09:01;09:01;STOP;-100.00
2022-06-03;A;ABERTURA;COMPRA;112230;09:00;09:01;STOP;-100.00
2022-06-06;A;ABERTURA;VENDA;112565;09:00;09:00;STOP;-100.00
2022-06-07;A;ABERTURA;COMPRA;110190;09:00;09:00;STOP;-100.00
2022-06-08;A;ABERTURA;COMPRA;110125;09:00;09:00;STOP;-100.00
2022-06-09;A;ABERTURA;VENDA;109175;09:00;09:01;STOP;-100.00
2022-06-10;A;ABERTURA;VENDA;107850;09:00;09:01;STOP;-100.00
2022-06-13;A;ABERTURA;COMPRA;103600;09:03;09:03;STOP;-100.00
2022-06-14;A;ABERTURA;VENDA;103000;09:00;09:00;STOP;-100.00
2022-06-17;A;ABERTURA;COMPRA;103070;09:03;09:18;STOP+;0.00
2022-06-20;A;ABERTURA;COMPRA;101455;09:01;09:01;STOP;-100.00
2022-06-21;A;ABERTURA;VENDA;102500;09:00;09:00;STOP;-100.00
2022-06-22;A;ABERTURA;COMPRA;100350;09:00;09:00;STOP;-100.00
2022-06-23;A;ABERTURA;VENDA;101485;09:00;09:57;STOP+;0.00
2022-06-24;A;ABERTURA;VENDA;100000;09:00;09:00;STOP;-100.00
2022-06-27;A;ABERTURA;VENDA;101100;09:00;09:00;STOP;-100.00
2022-06-28;A;ABERTURA;VENDA;103410;09:00;09:01;STOP;-100.00
2022-06-29;A;ABERTURA;VENDA;102120;09:00;09:00;STOP;-100.00
2022-06-30;A;ABERTURA;COMPRA;100075;09:00;09:02;STOP+;0.00
2022-07-01;A;ABERTURA;COMPRA;99235;09:00;09:00;STOP;-100.00
2022-07-04;A;ABERTURA;COMPRA;100190;09:00;09:01;STOP;-100.00
2022-07-05;A;ABERTURA;COMPRA;99130;09:00;09:00;STOP;-100.00
2022-07-06;A;ABERTURA;COMPRA;99135;09:00;09:00;STOP;-100.00
2022-07-07;A;ABERTURA;VENDA;100740;09:00;09:00;STOP;-100.00
2022-07-08;A;ABERTURA;COMPRA;102050;09:00;09:00;STOP;-100.00
2022-07-11;A;ABERTURA;COMPRA;100530;09:00;09:01;STOP;-100.00
2022-07-12;A;ABERTURA;COMPRA;98735;09:00;10:15;STOP+;0.00
2022-07-13;A;ABERTURA;VENDA;99705;09:00;09:00;STOP;-100.00
2022-07-14;A;ABERTURA;COMPRA;97835;09:03;09:19;STOP+;0.00
2022-07-15;A;ABERTURA;VENDA;97155;09:00;09:00;STOP;-100.00
2022-07-18;A;ABERTURA;VENDA;98650;09:00;10:31;STOP+;0.00
2022-07-19;A;ABERTURA;VENDA;98180;09:00;09:00;STOP;-100.00
2022-07-20;A;ABERTURA;COMPRA;98900;09:00;09:00;STOP;-100.00
2022-07-21;A;ABERTURA;COMPRA;98615;09:00;09:04;STOP+;0.00
2022-07-22;A;ABERTURA;VENDA;100050;09:00;10:03;STOP+;0.00
2022-07-25;A;ABERTURA;VENDA;100415;09:00;09:00;STOP;-100.00
2022-07-26;A;ABERTURA;COMPRA;100955;09:00;09:00;STOP;-100.00
2022-07-27;A;ABERTURA;VENDA;101025;09:00;10:09;STOP+;0.00
2022-07-28;A;ABERTURA;VENDA;102245;09:00;09:32;ALVO;196.67
2022-07-29;A;ABERTURA;VENDA;103790;09:00;10:12;ALVO;196.67
2022-08-01;A;ABERTURA;VENDA;103825;09:00;10:02;ALVO;196.67
2022-08-02;A;ABERTURA;COMPRA;102250;09:00;09:01;STOP;-100.00
2022-08-03;A;ABERTURA;VENDA;104200;09:00;09:00;STOP;-100.00
2022-08-04;A;ABERTURA;COMPRA;104265;09:00;09:09;ALVO;196.67
2022-08-05;A;ABERTURA;VENDA;106735;09:00;09:14;STOP+;0.00
2022-08-08;A;ABERTURA;VENDA;107250;09:00;09:01;STOP;-100.00
2022-08-09;A;ABERTURA;VENDA;109100;09:00;09:00;STOP;-100.00
2022-08-10;A;ABERTURA;COMPRA;109000;09:00;09:30;ALVO;196.67
2022-08-11;A;ABERTURA;VENDA;110800;09:00;09:00;STOP;-100.00
2022-08-12;A;ABERTURA;VENDA;110285;09:00;09:01;STOP;-100.00
2022-08-15;A;ABERTURA;COMPRA;111500;09:01;09:01;STOP;-100.00
2022-08-16;A;ABERTURA;COMPRA;113050;09:00;09:00;STOP;-100.00
2022-08-18;A;ABERTURA;VENDA;115785;09:00;09:02;STOP+;0.00
2022-08-19;A;ABERTURA;COMPRA;114980;09:00;09:00;STOP;-100.00
2022-08-22;A;ABERTURA;COMPRA;112150;09:00;10:11;STOP+;0.00
2022-08-23;A;ABERTURA;VENDA;113060;09:00;09:13;ALVO;196.67
2022-08-24;A;ABERTURA;VENDA;114775;09:00;09:19;STOP+;0.00
2022-08-25;A;ABERTURA;VENDA;115520;09:00;10:05;STOP+;0.00
2022-08-26;A;ABERTURA;COMPRA;114855;11:02;11:02;STOP;-100.00
2022-08-29;A;ABERTURA;COMPRA;113420;09:00;09:00;STOP;-100.00
2022-08-30;A;ABERTURA;VENDA;114395;09:00;09:01;STOP;-100.00
2022-08-31;A;ABERTURA;COMPRA;111865;09:00;09:02;ALVO;196.67
2022-09-01;A;ABERTURA;VENDA;111250;09:00;09:12;STOP+;0.00
2022-09-02;A;ABERTURA;COMPRA;111690;09:00;09:01;STOP;-100.00
2022-09-05;A;ABERTURA;COMPRA;112215;09:00;09:38;ALVO;196.67
2022-09-06;A;ABERTURA;COMPRA;113350;09:00;09:01;STOP;-100.00
2022-09-08;A;ABERTURA;VENDA;111745;09:00;09:00;STOP;-100.00
2022-09-09;A;ABERTURA;VENDA;112100;09:00;09:00;STOP;-100.00
2022-09-12;A;ABERTURA;VENDA;114230;09:00;09:08;STOP+;0.00
2022-09-13;A;ABERTURA;VENDA;115150;09:00;09:01;STOP;-100.00
2022-09-14;A;ABERTURA;COMPRA;111620;09:00;09:00;STOP;-100.00
2022-09-15;A;ABERTURA;COMPRA;111460;09:00;09:01;STOP;-100.00
2022-09-16;A;ABERTURA;COMPRA;110110;09:00;09:01;STOP;-100.00
2022-09-19;A;ABERTURA;COMPRA;109165;09:00;09:00;STOP;-100.00
2022-09-20;A;ABERTURA;VENDA;112900;09:00;09:00;STOP;-100.00
2022-09-21;A;ABERTURA;VENDA;113600;09:00;09:01;ALVO;196.67
2022-09-22;A;ABERTURA;VENDA;113480;09:00;09:04;STOP+;0.00
2022-09-23;A;ABERTURA;COMPRA;113200;09:03;09:04;STOP;-100.00
2022-09-26;A;ABERTURA;COMPRA;111525;09:00;09:00;STOP;-100.00
2022-09-27;A;ABERTURA;VENDA;110350;09:00;09:00;STOP;-100.00
2022-09-28;A;ABERTURA;COMPRA;108135;09:00;09:01;STOP;-100.00
2022-09-29;A;ABERTURA;COMPRA;108320;09:00;09:01;STOP;-100.00
2022-09-30;A;ABERTURA;VENDA;108500;09:00;09:00;STOP;-100.00
2022-10-03;A;ABERTURA;VENDA;114355;09:03;09:03;STOP;-100.00
2022-10-04;A;ABERTURA;VENDA;118060;09:00;09:10;ALVO;196.67
2022-10-05;A;ABERTURA;COMPRA;116080;09:00;09:01;STOP;-100.00
2022-10-06;A;ABERTURA;COMPRA;117310;09:00;09:00;STOP;-100.00
2022-10-07;A;ABERTURA;COMPRA;117550;09:00;09:00;STOP;-100.00
2022-10-10;A;ABERTURA;VENDA;116960;09:00;09:03;STOP+;0.00
2022-10-11;A;ABERTURA;COMPRA;115410;09:00;09:00;STOP;-100.00
2022-10-13;A;ABERTURA;VENDA;117550;09:00;09:00;STOP;-100.00
2022-10-14;A;ABERTURA;VENDA;116525;09:00;09:02;ALVO;196.67
2022-10-17;A;ABERTURA;VENDA;115000;09:00;09:00;STOP;-100.00
2022-10-18;A;ABERTURA;VENDA;116945;09:00;09:23;STOP+;0.00
2022-10-19;A;ABERTURA;COMPRA;117500;09:00;09:00;STOP;-100.00
2022-10-20;A;ABERTURA;VENDA;118860;09:00;09:00;STOP;-100.00
2022-10-21;A;ABERTURA;COMPRA;118385;09:00;09:53;STOP+;0.00
2022-10-24;A;ABERTURA;COMPRA;121825;09:00;09:00;STOP;-100.00
2022-10-25;A;ABERTURA;VENDA;118020;09:01;09:01;STOP;-100.00
2022-10-26;A;ABERTURA;VENDA;116395;09:00;09:00;STOP;-100.00
2022-10-27;A;ABERTURA;VENDA;114900;09:00;09:05;ALVO;196.67
2022-10-28;A;ABERTURA;COMPRA;114465;09:03;09:06;ALVO;196.67
2022-10-31;A;ABERTURA;COMPRA;113000;09:03;09:03;STOP;-100.00
2022-11-01;A;ABERTURA;VENDA;118105;09:00;09:00;STOP;-100.00
2022-11-03;A;ABERTURA;COMPRA;115865;09:02;09:03;STOP;-100.00
2022-11-04;A;ABERTURA;VENDA;120115;09:03;09:03;STOP;-100.00
2022-11-07;A;ABERTURA;VENDA;120045;09:00;09:00;STOP;-100.00
2022-11-08;A;ABERTURA;VENDA;116740;09:00;09:03;ALVO;196.67
2022-11-09;A;ABERTURA;COMPRA;116900;09:00;09:00;STOP;-100.00
2022-11-10;A;ABERTURA;COMPRA;114155;09:00;09:00;STOP;-100.00
2022-11-11;A;ABERTURA;VENDA;111985;10:25;10:25;STOP;-100.00
2022-11-14;A;ABERTURA;COMPRA;113155;09:00;09:01;STOP;-100.00
2022-11-16;A;ABERTURA;COMPRA;113655;09:00;09:00;STOP;-100.00
2022-11-17;A;ABERTURA;COMPRA;109155;09:02;09:02;STOP;-100.00
2022-11-18;A;ABERTURA;VENDA;111410;09:00;09:00;STOP;-100.00
2022-11-21;A;ABERTURA;VENDA;109580;09:00;09:00;STOP;-100.00
2022-11-22;A;ABERTURA;COMPRA;110500;09:00;09:02;ALVO;196.67
2022-11-23;A;ABERTURA;VENDA;109965;09:00;09:00;STOP;-100.00
2022-11-24;A;ABERTURA;VENDA;110380;09:00;09:01;STOP;-100.00
2022-11-25;A;ABERTURA;COMPRA;112280;09:00;09:02;ALVO;196.67
2022-11-28;A;ABERTURA;COMPRA;108550;09:00;09:02;STOP+;0.00
2022-11-29;A;ABERTURA;VENDA;110150;09:00;09:00;STOP;-100.00
2022-11-30;A;ABERTURA;VENDA;112000;09:00;09:00;STOP;-100.00
2022-12-01;A;ABERTURA;COMPRA;112500;09:00;09:00;STOP;-100.00
2022-12-02;A;ABERTURA;VENDA;111500;09:00;09:00;STOP;-100.00
2022-12-05;A;ABERTURA;VENDA;112815;09:00;09:05;ALVO;196.67
2022-12-06;A;ABERTURA;VENDA;109770;09:00;09:00;STOP;-100.00
2022-12-07;A;ABERTURA;COMPRA;109770;09:00;09:00;STOP;-100.00
2022-12-08;A;ABERTURA;COMPRA;109440;09:00;09:00;STOP;-100.00
2022-12-09;A;ABERTURA;VENDA;107880;09:00;09:01;STOP;-100.00
2022-12-13;A;ABERTURA;COMPRA;104980;09:00;09:00;STOP;-100.00
2022-12-15;A;ABERTURA;COMPRA;105030;09:01;09:01;STOP;-100.00
2022-12-16;A;ABERTURA;COMPRA;105120;09:00;09:01;STOP;-100.00
2022-12-19;A;ABERTURA;VENDA;105000;09:00;09:00;STOP;-100.00
2022-12-20;A;ABERTURA;VENDA;106705;09:00;09:00;STOP;-100.00
2022-12-21;A;ABERTURA;VENDA;109710;09:00;09:05;STOP+;0.00
2022-12-22;A;ABERTURA;COMPRA;109000;09:00;09:05;ALVO;196.67
2022-12-23;A;ABERTURA;VENDA;109560;09:00;09:02;STOP+;0.00
2022-12-26;A;ABERTURA;COMPRA;111240;09:00;09:17;ALVO;196.67
2022-12-27;A;ABERTURA;VENDA;111175;09:00;09:01;STOP;-100.00
2022-12-28;A;ABERTURA;VENDA;110380;09:00;09:00;STOP;-100.00
2022-12-29;A;ABERTURA;COMPRA;112080;09:00;09:00;STOP;-100.00
2023-01-02;A;ABERTURA;COMPRA;110400;09:00;09:01;STOP;-100.00
2023-01-03;A;ABERTURA;VENDA;107950;09:00;09:01;ALVO;196.67
2023-01-04;A;ABERTURA;VENDA;105550;09:00;09:00;STOP;-100.00
2023-01-05;A;ABERTURA;VENDA;107280;09:00;09:01;STOP;-100.00
2023-01-06;A;ABERTURA;VENDA;109050;09:00;09:04;STOP+;0.00
2023-01-09;A;ABERTURA;COMPRA;109335;09:00;09:00;STOP;-100.00
2023-01-10;A;ABERTURA;COMPRA;109750;09:00;09:01;STOP;-100.00
2023-01-11;A;ABERTURA;COMPRA;111950;09:00;09:00;STOP;-100.00
2023-01-12;A;ABERTURA;COMPRA;113200;09:00;09:01;STOP;-100.00
2023-01-13;A;ABERTURA;COMPRA;112630;09:00;09:23;STOP+;0.00
2023-01-16;A;ABERTURA;COMPRA;111100;09:00;09:01;STOP;-100.00
2023-01-17;A;ABERTURA;COMPRA;110000;09:01;09:38;ALVO;196.67
2023-01-18;A;ABERTURA;VENDA;112920;09:00;09:01;STOP;-100.00
2023-01-19;A;ABERTURA;COMPRA;111750;09:03;09:03;STOP;-100.00
2023-01-20;A;ABERTURA;VENDA;113880;09:00;09:09;STOP+;0.00
2023-01-23;A;ABERTURA;VENDA;113200;09:00;09:02;STOP+;0.00
2023-01-25;A;ABERTURA;COMPRA;113475;09:00;09:00;STOP;-100.00
2023-01-26;A;ABERTURA;COMPRA;115045;09:00;09:05;STOP+;0.00
2023-01-27;A;ABERTURA;COMPRA;114830;09:00;09:27;STOP+;0.00
2023-01-30;A;ABERTURA;COMPRA;112610;09:00;09:00;STOP;-100.00
2023-01-31;A;ABERTURA;COMPRA;112655;09:00;09:02;STOP+;0.00
2023-02-01;A;ABERTURA;COMPRA;113860;09:01;09:08;STOP+;0.00
2023-02-02;A;ABERTURA;COMPRA;112100;09:00;09:00;STOP;-100.00
2023-02-03;A;ABERTURA;COMPRA;109850;09:00;09:00;STOP;-100.00
2023-02-06;A;ABERTURA;COMPRA;108350;09:00;09:01;STOP;-100.00
2023-02-07;A;ABERTURA;VENDA;109355;09:00;09:02;STOP+;0.00
2023-02-08;A;ABERTURA;VENDA;108500;09:00;09:00;STOP;-100.00
2023-02-09;A;ABERTURA;VENDA;110845;09:00;09:22;ALVO;196.67
2023-02-10;A;ABERTURA;COMPRA;107650;09:00;09:01;STOP;-100.00
2023-02-13;A;ABERTURA;COMPRA;108175;09:00;09:01;STOP;-100.00
2023-02-14;A;ABERTURA;VENDA;109350;09:00;09:03;STOP+;0.00
2023-02-16;A;ABERTURA;VENDA;111540;09:00;09:00;STOP;-100.00
2023-02-17;A;ABERTURA;COMPRA;111245;09:00;09:00;STOP;-100.00
2023-02-23;A;ABERTURA;VENDA;109110;09:00;09:15;STOP+;0.00
2023-02-24;A;ABERTURA;COMPRA;108600;09:00;09:00;STOP;-100.00
2023-02-27;A;ABERTURA;VENDA;107955;09:00;10:14;ALVO;196.67
2023-02-28;A;ABERTURA;COMPRA;107100;09:00;09:00;STOP;-100.00
2023-03-01;A;ABERTURA;VENDA;106360;09:00;09:01;STOP;-100.00
2023-03-02;A;ABERTURA;VENDA;106110;09:00;09:24;ALVO;196.67
2023-03-03;A;ABERTURA;VENDA;104820;09:00;09:00;STOP;-100.00
2023-03-06;A;ABERTURA;COMPRA;104800;09:00;09:07;ALVO;196.67
2023-03-07;A;ABERTURA;COMPRA;106055;09:00;09:01;STOP;-100.00
2023-03-08;A;ABERTURA;VENDA;105740;09:00;09:09;STOP+;0.00
2023-03-09;A;ABERTURA;COMPRA;107650;09:06;09:32;STOP+;0.00
2023-03-10;A;ABERTURA;COMPRA;106025;09:00;09:01;STOP;-100.00
2023-03-13;A;ABERTURA;COMPRA;104550;09:00;09:02;STOP+;0.00
2023-03-14;A;ABERTURA;VENDA;104650;09:00;09:01;STOP;-100.00
2023-03-15;A;ABERTURA;COMPRA;102700;09:00;09:00;STOP;-100.00
2023-03-16;A;ABERTURA;VENDA;103590;09:00;09:01;STOP;-100.00
2023-03-17;A;ABERTURA;VENDA;104275;09:00;09:21;ALVO;196.67
2023-03-20;A;ABERTURA;COMPRA;102760;09:00;09:28;STOP+;0.00
2023-03-21;A;ABERTURA;VENDA;102430;09:01;09:29;ALVO;196.67
2023-03-22;A;ABERTURA;COMPRA;101750;09:00;09:01;STOP;-100.00
2023-03-23;A;ABERTURA;COMPRA;100755;09:00;09:01;STOP;-100.00
2023-03-24;A;ABERTURA;COMPRA;97350;09:00;09:00;STOP;-100.00
2023-03-27;A;ABERTURA;VENDA;99955;09:00;09:33;STOP+;0.00
2023-03-28;A;ABERTURA;COMPRA;100100;09:00;09:57;STOP+;0.00
2023-03-29;A;ABERTURA;VENDA;102250;09:00;09:06;STOP+;0.00
2023-03-30;A;ABERTURA;VENDA;103680;09:04;09:04;STOP;-100.00
2023-03-31;A;ABERTURA;COMPRA;104000;09:00;09:06;ALVO;196.67
2023-04-03;A;ABERTURA;VENDA;102240;09:00;09:00;STOP;-100.00
2023-04-04;A;ABERTURA;VENDA;102185;09:00;09:23;STOP+;0.00
2023-04-05;A;ABERTURA;COMPRA;102155;09:00;09:02;STOP+;0.00
2023-04-06;A;ABERTURA;COMPRA;101000;09:00;09:02;STOP+;0.00
2023-04-10;A;ABERTURA;VENDA;101130;09:00;09:35;STOP+;0.00
