lado;j;i;dt;dia;score;cDiv;cAbs;cClx;cFlip;cCmp;cPav;y;bars
1;454;455;2026-06-30 09:08:34.354;2026-06-30;3,3725908623508256;0,0;0,0;0,10130839493445018;0,5568725096759544;0,03333390143173209;0,0;1,0;3,0
1;455;456;2026-06-30 09:08:44.858;2026-06-30;34,71716793683672;0,6;0,06454654541586127;0,2859898259210221;0,6136821217283487;0,0;0,9523809523809526;1,0;3,0
-1;461;462;2026-06-30 09:08:56.191;2026-06-30;10,149248536481505;0,0;0,0;0,0963948595977259;0,31663726129427694;0,7257402748549727;0,0;1,0;3,0
-1;462;463;2026-06-30 09:09:04.658;2026-06-30;19,48710530928367;0,0;0,10593495649918241;0,26108400722266284;0,27694000100170696;0,0;0,9006211180124223;1,0;3,0
1;481;482;2026-06-30 09:14:54.464;2026-06-30;6,193482183466755;0,0;0,0;0,0327643930582196;0,9025232499842677;0,5210550391720167;0,0;0,0;1,0
1;482;483;2026-06-30 09:15:02.396;2026-06-30;29,541210820967134;0,6;0,0;0,22393605230888186;0,12549065582611707;0,0;0,7823129251700681;0,0;2,0
-1;483;484;2026-06-30 09:15:06.278;2026-06-30;38,271544791821;0,35;0,39228947298003247;0,3569365595731987;0,8134396553907526;0,0;0,9006211180124223;1,0;3,0
1;491;492;2026-06-30 09:16:39.217;2026-06-30;11,605217054005003;0,0;0,0;0,3868405684668334;0,8193566310870901;0,0;0,0;1,0;3,0
1;492;493;2026-06-30 09:17:03.717;2026-06-30;14,729430973503849;0,0;0,0;0,2302100573934389;1,0;0,0;0,7823129251700681;0,0;5,0
-1;496;497;2026-06-30 09:17:17.458;2026-06-30;43,315385859020395;0,35;0,3826154343608157;0,5;0,9353784502962181;0,0;1,0;0,0;3,0
1;498;499;2026-06-30 09:17:24.456;2026-06-30;18,085065508589985;0,35;0,0;0,12038975862843969;0,7510481199081054;0,5723372749736791;0,0;0,0;3,0
1;499;500;2026-06-30 09:17:26.962;2026-06-30;27,638228208632885;0,35;0,0;0,3688366318977401;0,6716838691374968;0,0;0,7823129251700681;0,0;1,0
-1;501;502;2026-06-30 09:17:47.289;2026-06-30;37,12340150075247;0,35;0,1349360600300989;0,5;0,3830760805591598;0,0;1,0;0,0;1,0
1;503;504;2026-06-30 09:18:41.919;2026-06-30;48,2409705930306;1,0;0,017643671055069875;0,4266626272217954;0,8194590467607429;0,0;1,0;1,0;5,0
-1;506;507;2026-06-30 09:19:01.314;2026-06-30;29,777546436355134;0,0;0,16311720904912816;0,5233205403375643;0,0;0,0;1,0;0,0;2,0
1;507;508;2026-06-30 09:19:36.092;2026-06-30;32,47922673226195;0,35;0,03245959889304031;0,430591225331198;1,0;0,0;1,0;0,0;3,0
-1;510;511;2026-06-30 09:20:05.859;2026-06-30;30,44617134502705;0,0;0,21784685380108199;0,5;0,4081990884895312;0,0;1,0;0,0;1,0
1;511;512;2026-06-30 09:20:17.431;2026-06-30;10,791478506070627;0,35;0,0;0,019326935690893627;0,8167655013507007;0,146167043534382;0,0;1,0;3,0
1;512;513;2026-06-30 09:20:39.685;2026-06-30;24,955723214695634;0,35;0,0;0,25880549243790657;0,8381181510245144;0,0;0,8441558441558441;0,0;5,0
-1;515;516;2026-06-30 09:21:30.201;2026-06-30;12,140472724865834;0,0;0,0;0,4046824241621944;0,47011486911527917;0,0;0,0;1,0;3,0
-1;516;517;2026-06-30 09:21:35.976;2026-06-30;35,17483097232447;0,6;0,13821750770710195;0,29654213426487486;0,25912587166537165;0,0;0,7823129251700681;1,0;3,0
1;526;527;2026-06-30 09:25:39.535;2026-06-30;15,0;0,0;0,0;0,5;0,39956096024039417;0,0;0,0;1,0;5,0
1;527;528;2026-06-30 09:26:13.408;2026-06-30;21,712063046371924;0,0;0,11682586485700455;0,3089202300379094;1,0;0,0;0,9523809523809526;0,0;9,0
-1;529;530;2026-06-30 09:26:17.331;2026-06-30;17,687149287855597;0,35;0,0;0,1601284052067706;0,0;0,4133297131652482;0,0;0,0;1,0
-1;530;531;2026-06-30 09:26:30.608;2026-06-30;32,450009028192206;0,35;0,2029661667887833;0,3034015111554366;0,0;0,0;0,9523809523809526;1,0;6,0
1;531;532;2026-06-30 09:26:38.801;2026-06-30;30,996000931807906;0,35;0,0538515491127179;0,3633237401329986;0,9429634756556067;0,0;1,0;0,0;1,0
-1;532;533;2026-06-30 09:26:39.122;2026-06-30;12,642049742466979;0,0;0,0;0,20227159713456816;0,5651775515454398;0,6573901828429937;0,0;0,0;1,0
-1;533;534;2026-06-30 09:26:45.590;2026-06-30;30,710199692455994;0,6;0,0;0,2591525005287747;0,0;0,011249542489206999;0,7823129251700681;1,0;2,0
1;534;535;2026-06-30 09:26:54.141;2026-06-30;23,62840165801788;0,35;0,0;0,2241901783923367;0,0;0,03295670545470958;0,7823129251700681;0,0;2,0
-1;535;536;2026-06-30 09:27:20.506;2026-06-30;47,80519064736702;1,0;0,0;0,42683968824556723;0,2137063163989733;0,0;1,0;0,0;3,0
1;537;538;2026-06-30 09:28:01.505;2026-06-30;7,630630614018114;0,0;0,0;0,023685948099173147;0,46852689808139164;0,6920052171042921;0,0;1,0;3,0
1;538;539;2026-06-30 09:29:05.604;2026-06-30;21,930693441516283;0,0;0,165787535330069;0,27540651781516773;0,5298860571838291;0,0;0,9523809523809526;1,0;3,0
-1;545;546;2026-06-30 09:30:04.965;2026-06-30;12,981414961754554;0,0;0,0;0,16597740803886463;0,49561363577528794;0,8002092720588616;0,0;0,0;1,0
-1;546;547;2026-06-30 09:30:10.994;2026-06-30;22,35822830355131;0,0;0,0;0,41194094345171034;0,0;0,0;1,0;0,0;2,0
1;547;548;2026-06-30 09:30:19.463;2026-06-30;27,07451293348848;0,35;0,06280772327955826;0,27709204699803613;1,0;0,0;0,8441558441558441;1,0;3,0
-1;551;552;2026-06-30 09:30:39.560;2026-06-30;28,34512607729222;0,0;0,13750744233428094;0,49691466729783984;0,7136712596689541;0,0;1,0;0,0;3,0
1;554;555;2026-06-30 09:32:28.875;2026-06-30;37,815543688894834;0,35;0,272275381167071;0,4086219719906019;0,5789811964655963;0,0;1,0;0,0;1,0
-1;556;557;2026-06-30 09:33:57.829;2026-06-30;35,022565841635014;0,35;0,052078750073106875;0,49901990299357807;1,0;0,0;1,0;0,0;1,0
1;558;559;2026-06-30 09:34:11.696;2026-06-30;56,864655475869455;1,0;0,3160442642163428;0,4654516290153629;0,6665993191388285;0,0;1,0;0,0;1,0
-1;560;561;2026-06-30 09:35:01.698;2026-06-30;29,968416892669808;0,35;0,029681855696526215;0,34921235000855505;1,0;0,0;1,0;0,0;1,0
1;561;562;2026-06-30 09:35:04.526;2026-06-30;21,07319342446714;0,35;0,0;0,18806661328353266;0,552845466841007;0,6681195025961163;0,0;1,0;5,0
1;562;563;2026-06-30 09:35:13.271;2026-06-30;29,68003306490852;0,35;0,14106866655992506;0,2987252653117317;0,501732096386525;0,0;0,8441558441558441;0,0;7,0
-1;564;565;2026-06-30 09:35:33.677;2026-06-30;4,776884137256916;0,0;0,0;0,04940069662414553;0,4715138591378534;0,32948632385325505;0,0;0,0;1,0
-1;565;566;2026-06-30 09:35:52.482;2026-06-30;32,085655126676784;0,6;0,01691285346392284;0,25522075366514957;0,0;0,0;0,9006211180124223;1,0;4,0
1;566;567;2026-06-30 09:35:57.281;2026-06-30;27,967678061516807;0,35;0,0;0,3592039873319454;0,6456444228469926;0,0;0,8441558441558441;0,0;1,0
-1;567;568;2026-06-30 09:36:05.877;2026-06-30;22,551499183371355;0,6;0,0;0,22770604198811994;0,48772486255117176;0,07203179237277584;0,0;1,0;3,0
-1;568;569;2026-06-30 09:36:41.430;2026-06-30;31,757835669292618;0,6;0,0;0,2583874829722798;0,5134746351725777;0,0;0,9006211180124223;1,0;3,0
1;573;574;2026-06-30 09:38:00.889;2026-06-30;27,882379062462118;0,0;0,23786093107649134;0,39786185951832775;0,0;0,0;1,0;1,0;1,0
-1;577;578;2026-06-30 09:39:24.630;2026-06-30;21,11169832654393;0,35;0,0;0,197176713064943;0,3998090313812122;0,6446396934595641;0,0;0,0;1,0
-1;578;579;2026-06-30 09:39:59.061;2026-06-30;26,82016867829573;0,35;0,02984685956527002;0,27725953363465844;0,0;0,0;0,9006211180124223;0,0;2,0
1;579;580;2026-06-30 09:40:19.272;2026-06-30;39,21914751105677;0,35;0,21876590044227068;0,5;1,0;0,0;1,0;0,0;3,0
-1;582;583;2026-06-30 09:40:51.719;2026-06-30;36,144321523828864;0,6;0,0;0,3714773841276287;1,0;0,0;1,0;0,0;3,0
1;585;586;2026-06-30 09:41:20.189;2026-06-30;33,66148054145755;0,35;0,11469745841723347;0,4014681360342239;0,1685700346826207;0,0;1,0;1,0;5,0
-1;589;590;2026-06-30 09:45:56.380;2026-06-30;23,932428360759403;0,0;0,05793707468087297;0,4161333831245859;0,001003049778814904;0,0;1,0;1,0;6,0
1;590;591;2026-06-30 09:48:02.799;2026-06-30;40,029472498352085;0,35;0,2920801733211764;0,4659156055107559;1,0;0,0;1,0;0,0;1,0
-1;591;592;2026-06-30 09:48:03.304;2026-06-30;11,929290063907313;0,0;0,0;0,14049677970852123;0,0;0,7714386672651676;0,0;0,0;1,0
-1;592;593;2026-06-30 09:49:03.980;2026-06-30;21,83491343781194;0,0;0,12010885124482448;0,29440640522304423;0,0;0,0;1,0;1,0;2,0
1;593;594;2026-06-30 09:50:03.610;2026-06-30;28,336837684160564;0,35;0,1531530798970718;0,2250599835536514;0,0;0,0;0,9006211180124223;0,0;2,0
-1;594;595;2026-06-30 09:50:32.583;2026-06-30;43,44571407510223;1,0;0,0;0,28152380250340775;0,6312481800867407;0,0;1,0;1,0;3,0
1;600;601;2026-06-30 09:54:35.747;2026-06-30;11,72024669592755;0,0;0,0;0,14699537533908352;0,5320226874625359;0,7310385435755042;0,0;0,0;1,0
1;601;602;2026-06-30 09:55:36.352;2026-06-30;33,94765378236272;0,6;0,03238206194088187;0,2712700744613558;0,05503992993339552;0,0;1,0;0,0;2,0
-1;602;603;2026-06-30 09:57:32.875;2026-06-30;38,50468406590758;0,35;0,2596864479282882;0,44208409559001266;1,0;0,0;1,0;1,0;3,0
1;612;613;2026-06-30 10:02:38.548;2026-06-30;22,280119469450828;0,0;0,020587970648032593;0,39218067344166707;0,05086696628015408;0,0;1,0;0,0;2,0
-1;613;614;2026-06-30 10:02:51.246;2026-06-30;40,94146402334762;0,35;0,2975815187509177;0,4917308684858226;0,7351766813431624;0,0;1,0;0,0;5,0
1;616;617;2026-06-30 10:03:23.135;2026-06-30;4,337652316510123;0,0;0,0;0,11500292320901162;0,4228789147517049;0,08875646202397745;0,0;1,0;3,0
1;617;618;2026-06-30 10:03:51.193;2026-06-30;17,441722408088214;0,0;0,02192568866783524;0,24565902225276023;0,8547133203750836;0,0;0,9523809523809526;1,0;3,0
-1;621;622;2026-06-30 10:04:27.171;2026-06-30;12,46964163248343;0,0;0,0;0,1668723834965568;0,38038853227163943;0,7463470127586727;0,0;1,0;3,0
-1;622;623;2026-06-30 10:04:30.750;2026-06-30;39,417842106059226;0,6;0,19674773257938677;0,3497322226368817;0,9451156979901311;9,709323438800366e-05;0,9006211180124223;1,0;3,0
1;628;629;2026-06-30 10:05:37.677;2026-06-30;9,110529536053901;0,0;0,0;0,12543114541652453;0,5636014890438189;0,5347595173558165;0,0;0,0;1,0
1;629;630;2026-06-30 10:06:09.837;2026-06-30;37,54419057294807;1,0;0,0;0,14718120674721386;0,0;0,030562511883096846;0,7823129251700681;0,0;2,0
-1;630;631;2026-06-30 10:06:22.726;2026-06-30;37,1475410313576;0,35;0,27918278692719617;0,38059904527258986;0,40537866066773526;0,0;1,0;1,0;3,0
1;634;635;2026-06-30 10:07:53.379;2026-06-30;13,120210767457777;0,0;0,0;0,15405231664181956;0,5908006342606401;0,849864126820319;0,0;1,0;5,0
1;635;636;2026-06-30 10:08:15.653;2026-06-30;28,687468662356547;0,6;0,0;0,1673283352834912;0,21393104833681112;0,0226060162293369;0,8441558441558441;0,0;1,0
-1;637;638;2026-06-30 10:09:12.627;2026-06-30;40,88670199360906;0,35;0,42701871619900694;0,3820411362877963;0,0;0,0;1,0;0,0;2,0
1;638;639;2026-06-30 10:09:17.628;2026-06-30;30,831320134146516;0,35;0,0;0,40271067113821724;1,0;0,0;1,0;1,0;3,0
-1;643;644;2026-06-30 10:10:00.415;2026-06-30;45,30941375692711;0,6;0,27848188998602347;0,4449122169092173;0,0;0,0;1,0;1,0;4,0
1;644;645;2026-06-30 10:11:00.932;2026-06-30;32,184372299010896;0,35;0,01647447675571436;0,434083679337268;0,6088824881986074;0,0;1,0;0,0;1,0
-1;645;646;2026-06-30 10:11:14.629;2026-06-30;5,923932876972535;0,0;0,0;0,17320654437022973;0,8338253972130787;0,07277365458656433;0,0;1,0;3,0
-1;646;647;2026-06-30 10:11:19.195;2026-06-30;32,56687162326337;0,6;0,0;0,2947521954713819;0,47667870259595485;0,028274731756347347;0,8441558441558441;1,0;3,0
1;653;654;2026-06-30 10:13:21.963;2026-06-30;22,815151443470363;0,0;0,06558394385188418;0,37251842823910863;0,08512760844249458;0,0;1,0;0,0;2,0
-1;654;655;2026-06-30 10:14:11.280;2026-06-30;40,62632692094769;0,35;0,3556990175968441;0,4327950493675529;0,7547515452422343;0,0;1,0;1,0;3,0
1;658;659;2026-06-30 10:15:18.306;2026-06-30;6,002453705364372;0,0;0,0;0,19924321516886956;0,5609415688215775;0,002515725029828529;0,0;0,0;1,0
1;659;660;2026-06-30 10:15:24.690;2026-06-30;32,35448507161472;0,6;0,0;0,29449555400379945;0,0;0,007806000994229387;0,8441558441558441;0,0;2,0
-1;660;661;2026-06-30 10:16:04.086;2026-06-30;30,034334786263866;0,35;0,2818040990647512;0,19325579560288814;0,7307497680509712;0,0;0,8441558441558441;0,0;3,0
1;663;664;2026-06-30 10:18:07.161;2026-06-30;34,796224032247494;0,6;0,0;0,32654080107491645;0,8096367015138602;0,0;1,0;1,0;3,0
-1;669;670;2026-06-30 10:20:14.435;2026-06-30;4,908028995391484;0,0;0,0;0,14852260705713027;0,5217063567304336;0,04523507836775754;0,0;0,0;5,0
-1;670;671;2026-06-30 10:20:35.230;2026-06-30;34,91155095747563;0,6;0,10560230987557517;0,2582561228925576;1,0;0,0;0,9523809523809526;0,0;3,0
1;672;673;2026-06-30 10:20:45.836;2026-06-30;16,538860874390902;0,35;0,0;0,25962869581303005;0,4278292175401582;0,0;0,0;0,0;5,0
1;673;674;2026-06-30 10:21:17.523;2026-06-30;26,804547508558628;0,35;0,0354398794818674;0,2548246999234139;0,4022922844874268;0,0;0,9523809523809526;0,0;3,0
-1;675;676;2026-06-30 10:23:09.180;2026-06-30;20,434448701136425;0,35;0,0;0,3894816233712142;0,32045809007870557;0,0;0,0;1,0;3,0
-1;676;677;2026-06-30 10:23:45.756;2026-06-30;31,560639914021273;0,35;0,2461545892995451;0,23776552192410388;1,0;0,0;0,9523809523809526;1,0;3,0
1;680;681;2026-06-30 10:24:24.187;2026-06-30;4,7278072935010265;0,0;0,0;0,13640230382074636;0,8455168039566174;0,06357381788786358;0,0;1,0;7,0
1;681;682;2026-06-30 10:24:33.220;2026-06-30;34,200663005266165;0,6;0,0;0,32256178271522123;0,7959569309500606;0,0;0,9523809523809526;0,0;3,0
-1;683;684;2026-06-30 10:24:50.094;2026-06-30;11,745978877041635;0,35;0,0;0,0;0,6208077228826694;0,2995978877041635;0,0;0,0;3,0
-1;684;685;2026-06-30 10:25:04.707;2026-06-30;22,7883433228883;0,35;0,04957033232228099;0,1549683702140525;0,1680243907675578;0,032690465670901836;0,7823129251700681;0,0;1,0
1;685;686;2026-06-30 10:26:00.187;2026-06-30;9,293537750002596;0,35;0,0;0,0;0,5481298055180966;0,054353775000259584;0,0;0,0;5,0
1;686;687;2026-06-30 10:26:41.817;2026-06-30;24,82603790893789;0,35;0,013134185566502832;0,22471573632170325;0,8861877184697384;0,0;0,9006211180124223;0,0;3,0
-1;688;689;2026-06-30 10:27:13.167;2026-06-30;5,18587288670655;0,0;0,0;0,1578684051335357;0,5364975209225565;0,04498207327004792;0,0;1,0;3,0
-1;689;690;2026-06-30 10:27:48.936;2026-06-30;18,148252508061773;0,0;0,08485726374322067;0,23402032447856772;0,42312488300704154;0,0;0,9006211180124223;1,0;3,0
1;696;697;2026-06-30 10:29:45.552;2026-06-30;21,328429705561927;0,0;0,018360361726719444;0,3623140220797979;0,7420622405726683;0,0;1,0;1,0;3,0
-1;701;702;2026-06-30 10:31:34.970;2026-06-30;3,3426585687476145;0,0;0,0;0,09512871946512069;0,6264424935676158;0,04887969847939932;0,0;0,0;5,0
-1;702;703;2026-06-30 10:31:49.221;2026-06-30;26,060752488677952;0,35;0,07646020606056994;0,22975893381087495;0,7887997217025088;0,00649208812790163;0,8441558441558441;0,0;3,0
1;705;706;2026-06-30 10:32:18.831;2026-06-30;35,45196975057274;0,35;0,08629530682153208;0,4848195693344812;0,21704444314508006;0,0;1,0;0,0;3,0
-1;707;708;2026-06-30 10:32:55.183;2026-06-30;13,639894486478067;0,35;0,0;0,10448638739214094;1,0;0,17553028647138405;0,0;1,0;3,0
-1;708;709;2026-06-30 10:33:00.502;2026-06-30;26,90219085407001;0,35;0,0;0,31982804735453607;0,9314636211614703;0,07342201817332442;0,7823129251700681;1,0;3,0
1;716;717;2026-06-30 10:34:08.539;2026-06-30;32,97259605694228;0,6;0,013620241380607778;0,3268296443150247;0,0;0,00040714412756653873;0,7823129251700681;1,0;1,0
-1;718;719;2026-06-30 10:34:28.922;2026-06-30;10,897558874722987;0,35;0,0;0,0;0,0;0,2147558874722988;0,0;0,0;3,0
-1;719;720;2026-06-30 10:36:02.206;2026-06-30;37,94963623549136;0,35;0,38650200409410107;0,33377588697764365;1,0;0,0;0,9523809523809526;0,0;1,0
1;721;722;2026-06-30 10:36:43.012;2026-06-30;23,319004829768723;0,0;0,03920203027192222;0,4112984690990222;1,0;0,0;1,0;0,0;1,0
-1;723;724;2026-06-30 10:37:01.490;2026-06-30;36,44859283508596;0,0;0,4579437134034386;0,5;0,8929814391158584;0,0;1,0;0,0;1,0
1;725;726;2026-06-30 10:38:09.947;2026-06-30;30,771357906634513;0,35;0,004196633565617014;0,39721473558313614;0,0;0,0;1,0;1,0;2,0
-1;726;727;2026-06-30 10:38:26.571;2026-06-30;34,18060587888829;0,35;0,3034297643268248;0,29462168635311486;0,0;0,0;0,9006211180124223;1,0;4,0
-1;729;730;2026-06-30 10:39:29.771;2026-06-30;30,249977549627022;0,0;0,29831845517447275;0,4264005390088402;0,35538536228488143;0,0;1,0;1,0;3,0
1;735;736;2026-06-30 10:41:49.696;2026-06-30;38,81470757693427;0,6;0,0;0,4604902525644755;0,6346001206484814;0,0;1,0;0,0;3,0
-1;737;738;2026-06-30 10:42:22.549;2026-06-30;13,384224764909067;0,35;0,0;0,12879795481989972;0,7805121631199343;0,07702861203120763;0,0;1,0;3,0
-1;738;739;2026-06-30 10:42:36.059;2026-06-30;26,67507227977136;0,35;0,05328370459989144;0,25289228282166176;0,7056829313434695;0,0;0,9006211180124223;1,0;3,0
1;742;743;2026-06-30 10:43:01.522;2026-06-30;11,390163194054198;0,0;0,0;0,12870506060174844;0,7557847229628997;0,7529011376001745;0,0;1,0;3,0
1;743;744;2026-06-30 10:43:22.135;2026-06-30;34,98295014931612;0,6;0,0;0,3327650049772039;0,1874156214380683;0,0;1,0;1,0;3,0
-1;752;753;2026-06-30 10:46:25.494;2026-06-30;6,080500732365628;0,0;0,0;0,12229497398266172;0,4383173540825136;0,24116515128857766;0,0;0,0;1,0
-1;753;754;2026-06-30 10:46:50.684;2026-06-30;24,539328901827833;0,0;0,21770148678904588;0,319099406943072;0,0;0,0;0,9523809523809526;0,0;2,0
1;754;755;2026-06-30 10:47:17.100;2026-06-30;28,2702378895604;0,35;0,026866162861717103;0,3108258098069314;1,0;0,0;0,9523809523809526;1,0;3,0
-1;759;760;2026-06-30 10:48:53.504;2026-06-30;1,0264828131225887;0,0;0,0;0,0;0,6788561730369969;0,10264828131225888;0,0;1,0;3,0
-1;760;761;2026-06-30 10:49:03.793;2026-06-30;32,23248690408985;0,6;0,0;0,29303094875104707;0,3545638124593229;0,0;0,8441558441558441;1,0;3,0
1;766;767;2026-06-30 10:50:07.808;2026-06-30;8,180630902862317;0,0;0,0;0,14021674095919573;0,4350276551586958;0,39741286740864457;0,0;1,0;3,0
1;767;768;2026-06-30 10:50:19.934;2026-06-30;35,21943035286736;0,6;0,08648982816344446;0,3016991156219009;0,7224920940529128;0,0;0,9006211180124223;1,0;3,0
-1;773;774;2026-06-30 10:51:26.588;2026-06-30;2,1872833362120057;0,0;0,0;0,043922824961985796;0,45018707206653674;0,08695985873524321;0,0;1,0;3,0
-1;774;775;2026-06-30 10:52:30.456;2026-06-30;23,408976476351725;0,0;0,08045428922128013;0,379920641527324;0,1056509077769182;0,0;1,0;0,0;5,0
1;777;778;2026-06-30 10:55:37.001;2026-06-30;19,92866211742313;0,35;0,0;0,12432622288202781;0,0;0,7448875430962298;0,0;1,0;3,0
1;778;779;2026-06-30 10:55:44.733;2026-06-30;36,06368144859985;0,35;0,23778848920561418;0,39483865648833244;1,0;0,0;0,9523809523809526;1,0;3,0
-1;782;783;2026-06-30 10:57:30.943;2026-06-30;9,206804397319774;0,0;0,0;0,0939785469936687;0,5556022488799045;0,6387447987509712;0,0;1,0;5,0
-1;783;784;2026-06-30 10:57:51.868;2026-06-30;32,04642820575906;0,6;0,0012177744771524335;0,2858141800757269;0,17487772832590642;0,0;0,8441558441558441;0,0;1,0
1;784;785;2026-06-30 10:58:46.461;2026-06-30;14,95709367993156;0,35;0,0;0,20598971815613945;0,38416562035302354;0,0027402135247377992;0,0;0,0;1,0
1;785;786;2026-06-30 11:00:08.215;2026-06-30;34,29660142763621;0,35;0,20008211321631678;0,3673579691139589;0,043189099207429506;0,0;0,9523809523809526;0,0;2,0
-1;786;787;2026-06-30 11:00:21.761;2026-06-30;34,06347651832537;0,35;0,17692002336069226;0,37888888034995133;1,0;0,0;0,9523809523809526;1,0;3,0
1;788;789;2026-06-30 11:00:21.869;2026-06-30;15,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;1,0
1;790;791;2026-06-30 11:00:48.628;2026-06-30;34,00003236842322;0,6;0,0;0,37256343722408464;0,0;0,0;0,7823129251700681;1,0;4,0
-1;792;793;2026-06-30 11:00:48.687;2026-06-30;19,429763416406132;0,35;0,0;0,11101213331255749;0,036545079535628994;0,7349399417029405;0,0;0,0;1,0
-1;793;794;2026-06-30 11:00:51.352;2026-06-30;32,687880382111466;0,35;0,16044859293435174;0,38283690390647435;0,0;0,0;0,8441558441558441;0,0;2,0
1;793;794;2026-06-30 11:00:51.352;2026-06-30;11,485107117194229;0,0;0,0;0,38283690390647435;0,6333724372484746;0,0;0,0;1,0;3,0
1;794;795;2026-06-30 11:01:00.523;2026-06-30;16,471277115533805;0,0;0,012693469815690172;0,277693703948029;0,5112279697213139;0,0;0,7823129251700681;1,0;3,0
-1;799;800;2026-06-30 11:02:29.974;2026-06-30;6,7315592152827675;0,0;0,0;0,05601889346236367;0,9132762788808599;0,5050992411411858;0,0;0,0;5,0
-1;800;801;2026-06-30 11:02:34.718;2026-06-30;32,162800633099295;0,6;0,0;0,31132237937995366;0,38119689273291524;0,0;0,7823129251700681;0,0;3,0
1;802;803;2026-06-30 11:02:50.248;2026-06-30;16,888446356831196;0,35;0,0;0,27128154522770653;0,33211170695812614;0,0;0,0;1,0;3,0
1;803;804;2026-06-30 11:04:10.915;2026-06-30;33,34766252092611;0,35;0,1608826212480336;0,3683929155305247;0,8099408428889464;0,0;0,9523809523809526;1,0;3,0
-1;807;808;2026-06-30 11:06:12.158;2026-06-30;15,0;0,0;0,0;0,5;0,6977835755590432;0,0;0,0;0,0;5,0
-1;808;809;2026-06-30 11:06:30.969;2026-06-30;15,367807936558929;0,0;0,0;0,25148928949527494;0,6258892001048159;0,0;0,7823129251700681;0,0;1,0
1;809;810;2026-06-30 11:06:34.705;2026-06-30;16,913438972248365;0,35;0,0;0,0737663506690027;0,4776582676689465;0,5950448452178284;0,0;0,0;1,0
1;810;811;2026-06-30 11:07:09.193;2026-06-30;28,752580608906243;0,35;0,05259013836679331;0,32272053232040615;0,0;0,0;0,9006211180124223;1,0;2,0
-1;811;812;2026-06-30 11:07:43.971;2026-06-30;37,75059265734618;0,35;0,1909545771380909;0,47422427429646374;0,0;0,0;1,0;0,0;2,0
1;818;819;2026-06-30 11:09:25.575;2026-06-30;21,330051527435447;0,35;0,0;0,4193350509145149;0,39137916283249696;0,0;0,0;1,0;3,0
-1;818;819;2026-06-30 11:09:25.575;2026-06-30;37,580051527435444;0,6;0,0;0,4193350509145149;0,0;0,0;1,0;0,0;2,0
1;819;820;2026-06-30 11:10:21.167;2026-06-30;34,481259969898524;0,35;0,18547476770308788;0,3698130259107108;0,29632974116609107;0,0;1,0;1,0;3,0
-1;823;824;2026-06-30 11:11:36.613;2026-06-30;25,95669571575052;0,0;0,03826782863002085;0,5;0,0;0,0;1,0;0,0;2,0
1;824;825;2026-06-30 11:11:49.726;2026-06-30;23,871538104242756;0,35;0,03390291767684406;0,21325326778778184;0,22275137845677848;0,005323787698751802;0,7823129251700681;1,0;3,0
-1;828;829;2026-06-30 11:12:18.989;2026-06-30;3,5954269565448795;0,0;0,0;0,05845372620758945;0,7473554801390045;0,18418151703171964;0,0;0,0;1,0
-1;829;830;2026-06-30 11:12:35.701;2026-06-30;29,71955508050303;0,6;0,0;0,22988086096007831;0,0;0,0;0,7823129251700681;0,0;2,0
1;830;831;2026-06-30 11:13:03.726;2026-06-30;29,80210568453857;0,35;0,12689218538018715;0,2957863289969887;1,0;0,0;0,9006211180124223;1,0;7,0
