index;date;pivot;entry;body;range;upper_wick;lower_wick;upper_wick_ratio;lower_wick_ratio;quantity;trades;duration;run_length;prev_quantity;prev_trades;prev_duration;future_move;adverse_move;net_move;quantity_percentile;trades_percentile;wick_imbalance;quantity_q;trades_q;wick_q
4960;2026-07-01 11:44:44.472;LOW;173950;50;115;0;65;0,0;0,5652173913043478;59914;7842;2,07;5;9645;820;0,05;100;275;-175;0,8914156447196094;0,939635670913204;65;3;3;2
4965;2026-07-01 11:48:47.604;LOW;173800;50;125;0;75;0,0;0,6;69990;8732;2,21;4;31863;4103;0,64;300;50;250;0,920704845814978;0,9551137040123824;75;3;3;2
4971;2026-07-01 11:52:30.796;HIGH;173950;50;150;100;0;0,6666666666666666;0,0;70559;8193;2,18;6;23761;3543;0,42;315;35;280;0,9227288962971782;0,9458268841528753;-100;3;3;0
4978;2026-07-01 12:00:38.111;LOW;173750;50;115;0;65;0,0;0,5652173913043478;15098;1677;0,26;7;51796;6523;1,17;85;250;-165;0,5595904274318372;0,5804262412191927;65;2;2;2
4980;2026-07-01 12:01:59.593;HIGH;173700;50;135;85;0;0,6296296296296297;0,0;108892;13773;5,85;2;33062;3839;1,09;215;0;215;0,9713061078699845;0,9877366353137278;-85;3;3;0
4984;2026-07-01 12:08:13.485;LOW;173650;50;125;0;75;0,0;0,6;31136;4024;0,79;4;15468;1562;0,09;50;175;-125;0,724848196213835;0,7996190022621741;75;2;3;2
4989;2026-07-01 12:12:26.890;LOW;173600;50;115;0;65;0,0;0,5652173913043478;19897;2280;0,55;2;18137;1779;0,45;100;135;-35;0,610251220383379;0,6475175616144779;65;2;2;2
4991;2026-07-01 12:15:02.394;HIGH;173550;50;150;100;0;0,6666666666666666;0,0;40998;5113;1,65;2;38264;4728;2,03;85;250;-165;0,7986665079176093;0,8651029884510061;-100;3;3;0
4993;2026-07-01 12:17:13.069;LOW;173600;50;125;0;75;0,0;0,6;33213;4560;1,58;2;15862;1757;0,51;205;135;70;0,7425884033813549;0,8363495654244553;75;2;3;2
4995;2026-07-01 12:18:53.674;HIGH;173550;50;105;55;0;0,5238095238095238;0,0;33842;4357;1,79;2;4399;571;0,08;85;255;-170;0,7472318133111084;0,8221216811525182;-55;2;3;1
4997;2026-07-01 12:22:29.651;LOW;173600;50;135;0;85;0,0;0,6296296296296297;40250;4846;2,15;2;35025;4148;1,8;205;45;160;0,792713418264079;0,8529586855578045;85;3;3;3
5002;2026-07-01 12:27:02.122;HIGH;173700;50;105;55;0;0,5238095238095238;0,0;16995;1887;0,64;5;36354;4410;0,76;145;350;-205;0,5807834265984045;0,6059054649363019;-55;2;2;1
5005;2026-07-01 12:28:12.079;LOW;173700;50;145;0;95;0,0;0,6551724137931034;69777;8120;3,59;3;17851;2011;0,42;500;65;435;0,9203476604357662;0,9446957971187047;95;3;3;3
5021;2026-07-01 12:45:18.059;HIGH;174350;50;110;60;0;0,5454545454545454;0,0;45819;5576;1,8;16;19212;2374;0,45;105;190;-85;0,83236099535659;0,8815335158947494;-60;3;3;1
5024;2026-07-01 12:51:00.698;LOW;174350;50;105;0;55;0,0;0,5238095238095238;7897;942;0,24;3;86790;10444;3,79;190;140;50;0,48791522800333376;0,49565424455292295;55;1;1;2
5028;2026-07-01 12:52:05.540;HIGH;174400;50;140;90;0;0,6428571428571429;0,0;79791;10942;3,57;4;7605;169;0,0;190;95;95;0,9409453506369806;0,9755923324205262;-90;3;3;0
5032;2026-07-01 12:58:51.220;LOW;174350;50;140;0;90;0,0;0,6428571428571429;51099;6549;1,93;4;25702;3018;0,91;200;95;105;0,8579592808667699;0,9120133349208239;90;3;3;3
5034;2026-07-01 13:02:18.163;HIGH;174300;50;145;95;0;0,6551724137931034;0,0;38410;4573;1,66;2;31372;4344;1,51;45;315;-270;0,7803309917847363;0,8371234670794142;-95;3;3;0
5037;2026-07-01 13:06:16.921;HIGH;174350;50;145;95;0;0,6551724137931034;0,0;164737;19952;14,85;2;8114;992;0,29;95;290;-195;0,993094416001905;0,997618764138588;-95;3;3;0
5039;2026-07-01 13:26:39.796;LOW;174400;50;145;0;95;0,0;0,6551724137931034;38215;5184;2,97;2;56950;7759;5,52;240;50;190;0,7785450648886773;0,8684962495535182;95;3;3;3
5044;2026-07-01 13:30:57.121;HIGH;174500;50;115;65;0;0,5652173913043478;0,0;16704;2028;0,32;5;38893;4615;0,79;240;140;100;0,5769734492201453;0,6211453744493393;-65;2;2;1
5051;2026-07-01 13:55:38.834;LOW;174400;50;140;0;90;0,0;0,6428571428571429;91163;12148;4,73;5;8758;849;0,08;285;20;265;0,9559471365638766;0,981664483867127;90;3;3;3
5057;2026-07-01 14:04:20.017;HIGH;174550;50;135;85;0;0,6296296296296297;0,0;67707;8394;2,74;6;42629;6067;2,17;175;75;100;0,9145136325753066;0,9499940469103465;-85;3;3;0
5060;2026-07-01 14:18:04.642;LOW;174550;50;115;0;65;0,0;0,5652173913043478;31773;4515;4,24;3;126495;18029;10,47;75;175;-100;0,7299678533158709;0,8332539588046196;65;2;3;2
5062;2026-07-01 14:24:19.885;HIGH;174500;50;125;75;0;0,6;0,0;55729;7592;5,46;2;19432;2924;2,0;200;105;95;0,877128229551137;0,9342778902250268;-75;3;3;0
5065;2026-07-01 14:32:17.016;LOW;174500;50;125;0;75;0,0;0,6;37878;4345;2,26;3;25197;3153;1,04;105;350;-245;0,7760447672341946;0,821109655911418;75;3;3;2
5068;2026-07-01 14:38:09.311;HIGH;174500;50;105;55;0;0,5238095238095238;0,0;25520;3593;2,01;3;37911;5331;2,83;495;100;395;0,6681747827122276;0,7703298011668056;-55;2;3;1
5078;2026-07-01 14:51:05.864;LOW;174150;50;145;0;95;0,0;0,6551724137931034;98396;12811;5,75;10;25837;3136;0,5;160;235;-75;0,9636861531134658;0,9846410286938921;95;3;3;3
5082;2026-07-01 15:01:12.750;HIGH;174200;50;110;60;0;0,5454545454545454;0,0;19713;2586;0,78;4;22432;3086;0,56;285;65;220;0,6084057625907846;0,6799619002262174;-60;2;2;1
5088;2026-07-01 15:11:28.361;LOW;174050;50;135;0;85;0,0;0,6296296296296297;52314;6841;1,93;6;14025;1718;0,36;190;135;55;0,8639123705203;0,9184426717466365;85;3;3;3
5094;2026-07-01 15:21:35.589;HIGH;174100;50;140;90;0;0,6428571428571429;0,0;77358;8915;3,66;4;6573;408;0,02;110;125;-15;0,9370163114656507;0,9579711870460769;-90;3;3;0
5096;2026-07-01 15:27:38.549;LOW;174150;50;140;0;90;0,0;0,6428571428571429;130754;15496;10,14;2;27043;3761;2,38;100;160;-60;0,9827360400047624;0,9914275508989165;90;3;3;3
5099;2026-07-01 15:50:12.139;LOW;174100;50;110;0;60;0,0;0,5454545454545454;66904;8333;7,82;2;82896;11277;11,9;300;100;200;0,9121323967138946;0,9486843671865698;60;3;3;2
5102;2026-07-01 16:00:17.254;HIGH;174100;50;125;75;0;0,6;0,0;31252;3867;1,72;3;6487;233;0,01;100;450;-350;0,7255625669722586;0,7883081319204667;-75;2;3;0
5104;2026-07-01 16:02:12.999;LOW;174150;50;150;0;100;0,0;0,6666666666666666;72007;8246;5,97;2;13354;1060;0,2;415;0;415;0,9274913680200024;0,9472556256697225;100;3;3;3
5113;2026-07-01 16:08:36.294;HIGH;174450;50;115;65;0;0,5652173913043478;0,0;4420;265;0,0;9;4530;293;0,0;245;65;180;0,457792594356471;0,4255268484343374;-65;1;1;1
5118;2026-07-01 16:13:21.699;LOW;174350;50;145;0;95;0,0;0,6551724137931034;39611;4547;1,89;5;35261;4392;2,19;165;165;0;0,7877128229551137;0,835694725562567;95;3;3;3
5122;2026-07-01 16:20:52.560;HIGH;174400;50;115;65;0;0,5652173913043478;0,0;35596;4904;3,4;4;50598;6035;2,19;215;80;135;0,7602095487558043;0,8565305393499226;-65;3;3;1
5127;2026-07-01 16:34:45.515;LOW;174300;50;115;0;65;0,0;0,5652173913043478;43348;5430;2,91;5;9374;756;0,15;180;150;30;0,8147398499821408;0,8774854149303488;65;3;3;2
5131;2026-07-01 16:45:58.707;HIGH;174350;50;130;80;0;0,6153846153846154;0,0;40297;5021;3,17;4;41834;5408;3,91;245;50;195;0,7931896654363615;0,861352541969282;-80;3;3;0
5135;2026-07-01 16:57:15.262;LOW;174300;50;110;0;60;0,0;0,5454545454545454;22377;2897;1,99;4;73394;7906;5,02;110;195;-85;0,635313727824741;0,7100845338730801;60;2;2;2
5138;2026-07-01 17:02:19.888;LOW;174250;50;145;0;95;0,0;0,6551724137931034;35465;3380;1,33;2;25116;2913;1,98;200;60;140;0,7588403381354923;0,75443505179188;95;3;3;3
5142;2026-07-01 17:05:19.374;HIGH;174300;50;110;60;0;0,5454545454545454;0,0;40089;4974;3,99;4;18080;1853;0,26;110;345;-235;0,7912846767472318;0,8598642695558996;-60;3;3;1
5145;2026-07-01 17:21:41.741;LOW;174300;50;110;0;60;0,0;0,5454545454545454;35465;4210;8,36;3;34453;5028;5,2;345;35;310;0,7588403381354923;0,8140254792237172;60;3;3;2
5152;2026-07-01 17:51:33.841;HIGH;174500;50;145;95;0;0,6551724137931034;0,0;57154;8219;9,29;7;10023;1206;0,3;300;100;200;0,8824860102393142;0,9466007858078342;-95;3;3;0
5154;2026-07-01 18:11:51.670;LOW;174550;50;120;0;70;0,0;0,5833333333333334;37456;5648;8,52;2;43626;6939;11,0;50;385;-335;0,772591975235147;0,8843314680319085;70;3;3;2
5163;2026-07-02 09:00:55.985;LOW;174300;50;135;0;85;0,0;0,6296296296296297;2083;509;0,0;6;1409;226;0,0;55;360;-305;0,4304083819502322;0,45303012263364684;85;1;1;3
5165;2026-07-02 09:00:56.967;HIGH;174250;50;105;55;0;0,5238095238095238;0,0;1133;251;0,0;2;1770;376;0,0;310;35;275;0,4121323967138945;0,4239790451244196;-55;1;1;1
5172;2026-07-02 09:01:04.631;LOW;174050;50;110;0;60;0,0;0,5454545454545454;3429;726;0,01;7;1291;213;0,0;130;140;-10;0,4486248362900345;0,4737468746279319;60;1;1;2
5174;2026-07-02 09:01:05.752;HIGH;174000;50;150;100;0;0,6666666666666666;0,0;4779;971;0,02;2;393;44;0,0;90;215;-125;0,4613644481485891;0,49857125848315276;-100;1;1;0
5176;2026-07-02 09:01:13.840;LOW;174050;50;140;0;90;0,0;0,6428571428571429;10535;1921;0,08;2;10770;2139;0,1;165;110;55;0,5117871175139898;0,6104893439695201;90;2;2;3
5181;2026-07-02 09:01:28.080;HIGH;174050;50;130;80;0;0,6153846153846154;0,0;10502;1943;0,12;3;5538;950;0,04;50;320;-270;0,5116085248243839;0,612632456244791;-80;2;2;0
5184;2026-07-02 09:01:48.014;HIGH;174100;50;115;65;0;0,5652173913043478;0,0;3934;651;0,05;2;7243;1185;0,11;90;350;-260;0,4536254315989999;0,4657102035956662;-65;1;1;1
5186;2026-07-02 09:02:01.255;LOW;174150;50;140;0;90;0,0;0,6428571428571429;14454;2270;0,19;2;7560;1498;0,16;355;30;325;0,5528039052268127;0,6464460054768425;90;2;2;3
5191;2026-07-02 09:02:21.770;HIGH;174250;50;120;70;0;0,5833333333333334;0,0;13179;2529;0,17;5;5450;859;0,04;25;310;-285;0,5399452315751875;0,6735325634004048;-70;2;2;1
5196;2026-07-02 09:03:02.153;HIGH;174400;50;105;55;0;0,5238095238095238;0,0;8164;1360;0,05;4;3101;388;0,01;35;265;-230;0,49077271103702824;0,5432194308846291;-55;1;2;1
5199;2026-07-02 09:03:09.168;HIGH;174450;50;110;60;0;0,5454545454545454;0,0;8223;1407;0,08;2;3272;399;0,01;85;215;-130;0,49148708179545186;0,5482795570901298;-60;1;2;1
5201;2026-07-02 09:03:25.143;LOW;174500;50;135;0;85;0,0;0,6296296296296297;14896;2243;0,24;2;8698;1422;0,18;200;90;110;0,5586379330872723;0,6440647696154304;85;2;2;3
5205;2026-07-02 09:03:50.007;HIGH;174550;50;115;65;0;0,5652173913043478;0,0;10254;1509;0,05;4;19157;2746;0,11;140;275;-135;0,5093463507560424;0,559947612811049;-65;2;2;1
5208;2026-07-02 09:03:57.760;LOW;174550;50;140;0;90;0,0;0,6428571428571429;12448;1834;0,11;3;2476;140;0,0;300;60;240;0,5308370044052864;0,5991784736278128;90;2;2;3
5214;2026-07-02 09:04:16.294;HIGH;174700;50;125;75;0;0,6;0,0;8176;1244;0,04;6;4907;791;0,02;100;185;-85;0,49112989641624005;0,5300631027503274;-75;1;2;0
5219;2026-07-02 09:04:47.779;HIGH;174750;50;135;85;0;0,6296296296296297;0,0;18506;2699;0,18;2;14384;2449;0,21;375;20;355;0,5957852125253006;0,6891891891891891;-85;2;2;0
5222;2026-07-02 09:04:59.132;LOW;174750;50;110;0;60;0,0;0,5454545454545454;2033;230;0,0;3;1864;38;0,0;20;450;-430;0,4287415168472437;0,42118109298726036;60;1;1;2
5229;2026-07-02 09:05:24.613;LOW;174500;50;125;0;75;0,0;0,6;8564;1248;0,08;6;1731;50;0,0;100;280;-180;0,4941064412430051;0,5304798190260746;75;1;2;2
5234;2026-07-02 09:06:01.704;LOW;174350;50;130;0;80;0,0;0,6153846153846154;11841;1548;0,09;4;27110;3854;0,25;320;50;270;0,5254196928205739;0,5659007024645791;80;2;2;3
5241;2026-07-02 09:07:10.231;HIGH;174550;50;120;70;0;0,5833333333333334;0,0;19145;2873;0,22;7;9401;1395;0,05;130;150;-20;0,6029289201095368;0,7068698654601738;-70;2;2;1
5244;2026-07-02 09:08:13.317;LOW;174550;50;130;0;80;0,0;0,6153846153846154;12846;1865;0,34;3;30130;4284;0,82;195;85;110;0,5361352541969282;0,6032861054887486;80;2;2;3
5247;2026-07-02 09:08:50.768;HIGH;174550;50;110;60;0;0,5454545454545454;0,0;16239;2555;0,41;3;2864;325;0,02;85;195;-110;0,5720919157042506;0,6763900464340993;-60;2;2;1
5249;2026-07-02 09:09:33.959;LOW;174600;50;135;0;85;0,0;0,6296296296296297;18393;2571;0,56;2;11515;1490;0,3;145;70;75;0,5947136563876652;0,6783545660197643;85;2;2;3
5252;2026-07-02 09:10:19.109;HIGH;174600;50;145;95;0;0,6551724137931034;0,0;36122;5133;0,7;3;13737;1897;0,15;70;250;-180;0,7637814025479224;0,8662936063817122;-95;3;3;0
5254;2026-07-02 09:11:03.606;LOW;174650;50;110;0;60;0,0;0,5454545454545454;24383;3510;0,74;2;6674;614;0,03;205;120;85;0,6573401595428027;0,764495773306346;60;2;3;2
5263;2026-07-02 09:16:48.577;HIGH;174750;50;105;55;0;0,5238095238095238;0,0;27769;3925;0,59;5;11007;1412;0,06;320;5;315;0,6946065007739016;0,7921181092987261;-55;2;3;1
5270;2026-07-02 09:20:38.447;LOW;174550;50;120;0;70;0,0;0,5833333333333334;18383;2547;0,25;7;4358;133;0,0;400;15;385;0,5945945945945946;0,675556613882605;70;2;2;2
5275;2026-07-02 09:23:53.813;HIGH;174650;50;140;90;0;0,6428571428571429;0,0;37842;5285;1,08;5;95543;12719;2,79;5;350;-345;0,7756875818549828;0,8723657578283129;-90;3;3;0
5281;2026-07-02 09:26:11.253;HIGH;174850;50;130;80;0;0,6153846153846154;0,0;20260;2775;0,25;5;14875;1387;0,05;80;325;-245;0,6138826050720324;0,6973449220145256;-80;2;2;0
5283;2026-07-02 09:26:59.791;LOW;174900;50;130;0;80;0,0;0,6153846153846154;36575;5989;1,71;2;17890;2642;0,55;275;25;250;0,7666388855816169;0,8965353018216454;80;3;3;3
5286;2026-07-02 09:29:04.371;HIGH;174900;50;105;55;0;0,5238095238095238;0,0;5768;814;0,09;3;13403;1988;0,24;100;275;-175;0,4711275151803786;0,48142636028098584;-55;1;1;1
5291;2026-07-02 09:30:03.072;HIGH;175050;50;125;75;0;0,6;0,0;4724;731;0,01;4;5466;819;0,02;500;20;480;0,4602928920109537;0,4739254673175378;-75;1;1;0
5306;2026-07-02 09:30:04.207;LOW;174450;50;125;0;75;0,0;0,6;861;49;0,0;15;832;27;0,0;160;125;35;0,404929158233123;0,3755208953446839;75;1;1;2
5310;2026-07-02 09:30:04.248;HIGH;174500;50;110;60;0;0,5454545454545454;0,0;141;2;0,0;4;267;12;0,0;175;150;25;0,3393261102512204;0,05929277294916061;-60;1;0;1
5316;2026-07-02 09:30:04.253;LOW;174450;50;125;0;75;0,0;0,6;276;28;0,0;4;2;2;0,0;375;35;340;0,3661150136921062;0,3376592451482319;75;1;1;2
5324;2026-07-02 09:30:04.541;HIGH;174700;50;110;60;0;0,5454545454545454;0,0;418;54;0,0;8;696;14;0,0;25;350;-325;0,38111679961900224;0,3793308727229432;-60;1;1;1
5336;2026-07-02 09:30:05.351;HIGH;175000;50;110;60;0;0,5454545454545454;0,0;46;4;0,0;7;537;69;0,0;90;110;-20;0,25961423979045123;0,11251339445172044;-60;1;0;1
5340;2026-07-02 09:30:05.353;LOW;175050;50;130;0;80;0,0;0,6153846153846154;11;6;0,0;2;8;4;0,0;70;145;-75;0,13168234313608762;0,15162519347541373;80;0;0;3
5342;2026-07-02 09:30:05.353;HIGH;175000;50;110;60;0;0,5454545454545454;0,0;1;1;0,0;2;0;0;0,0;100;120;-20;0,01595428027146089;0,022145493511132278;-60;0;0;1
5344;2026-07-02 09:30:05.353;LOW;175050;50;140;0;90;0,0;0,6428571428571429;8;3;0,0;2;0;0;0,0;70;155;-85;0,10751279914275509;0,08739135611382308;90;0;0;3
5346;2026-07-02 09:30:05.355;HIGH;175000;50;110;60;0;0,5454545454545454;0,0;4;1;0,0;2;0;0;0,0;105;130;-25;0,06798428384331467;0,022145493511132278;-60;0;0;1
5348;2026-07-02 09:30:05.355;LOW;175050;50;145;0;95;0,0;0,6551724137931034;1;1;0,0;2;0;0;0,0;80;155;-75;0,01595428027146089;0,022145493511132278;95;0;0;3
5350;2026-07-02 09:30:05.356;HIGH;175000;50;120;70;0;0,5833333333333334;0,0;139;35;0,0;2;0;0;0,0;105;130;-25;0,33801643052744373;0,35414930348851054;-70;1;1;1
5353;2026-07-02 09:30:05.369;LOW;175000;50;105;0;55;0,0;0,5238095238095238;93;23;0,0;3;93;24;0,0;130;135;-5;0,31432313370639364;0,3174782712227646;55;1;1;2
5356;2026-07-02 09:30:05.376;HIGH;175000;50;130;80;0;0,6153846153846154;0,0;46;6;0,0;3;8;4;0,0;135;130;5;0,25961423979045123;0,15162519347541373;-80;1;0;0
5360;2026-07-02 09:30:05.390;LOW;175050;50;145;0;95;0,0;0,6551724137931034;171;71;0,0;2;96;36;0,0;100;185;-85;0,34926776997261577;0,39111799023693294;95;1;1;3
5363;2026-07-02 09:30:05.414;LOW;175000;50;135;0;85;0,0;0,6296296296296297;30;8;0,0;2;42;7;0,0;150;135;15;0,2187165138706989;0,18454577925943566;85;0;0;3
5370;2026-07-02 09:30:05.629;HIGH;175000;50;150;100;0;0,6666666666666666;0,0;5361;1227;0,01;3;78;10;0,0;160;40;120;0,46565067269913085;0,5278009286819859;-100;1;2;0
5373;2026-07-02 09:30:06.868;LOW;175000;50;130;0;80;0,0;0,6153846153846154;806;208;0,0;3;435;131;0,0;40;160;-120;0,40290510775092275;0,4192165734015954;80;1;1;3
5376;2026-07-02 09:30:07.435;LOW;174950;50;105;0;55;0,0;0,5238095238095238;10;1;0,0;2;215;13;0,0;100;115;-15;0,12328848672461007;0,022145493511132278;55;0;0;2
5380;2026-07-02 09:30:07.502;HIGH;174900;50;105;55;0;0,5238095238095238;0,0;431;111;0,0;2;157;63;0,0;65;250;-185;0,3821883557566377;0,4041552565781641;-55;1;1;1
5384;2026-07-02 09:30:07.618;LOW;174950;50;115;0;65;0,0;0,5652173913043478;103;20;0,0;2;20;11;0,0;400;30;370;0,3206929396356709;0,3037266341231099;65;1;1;2
5388;2026-07-02 09:30:08.223;HIGH;175000;50;105;55;0;0,5238095238095238;0,0;432;173;0,0;4;1622;489;0,0;35;530;-495;0,3823074175497083;0,41385879271341824;-55;1;1;1
5398;2026-07-02 09:30:14.976;HIGH;175400;50;130;80;0;0,6153846153846154;0,0;1365;110;0,0;9;3298;547;0,01;210;35;175;0,41778783188474816;0,40367900940588164;-80;1;1;0
5403;2026-07-02 09:30:15.070;LOW;175300;50;110;0;60;0,0;0,5454545454545454;708;122;0,0;5;870;90;0,0;135;140;-5;0,3982616978211692;0,40576259078461724;60;1;1;2
5406;2026-07-02 09:30:15.193;HIGH;175300;50;135;85;0;0,6296296296296297;0,0;6176;1198;0,02;3;484;69;0,0;140;250;-110;0,47565186331706155;0,5244076675794738;-85;1;2;0
5409;2026-07-02 09:30:17.109;LOW;175300;50;140;0;90;0,0;0,6428571428571429;6576;1303;0,04;3;423;51;0,0;400;25;375;0,4777949755923324;0,5380402428860579;90;1;2;3
5412;2026-07-02 09:30:21.007;HIGH;175300;50;125;75;0;0,6;0,0;5863;928;0,03;3;1721;353;0,01;25;550;-525;0,47219907131801403;0,49434456482914635;-75;1;1;0
5422;2026-07-02 09:30:59.402;HIGH;175700;50;150;100;0;0,6666666666666666;0,0;21660;2745;0,1;9;24982;4245;0,19;150;250;-100;0,6285272056197166;0,6944279080842958;-100;2;2;0
5425;2026-07-02 09:31:24.064;LOW;175700;50;150;0;100;0,0;0,6666666666666666;18331;2965;0,14;3;2790;225;0,0;400;55;345;0,5937611620431004;0,715382783664722;100;2;2;3
5429;2026-07-02 09:31:47.683;HIGH;175750;50;125;75;0;0,6;0,0;36975;5428;0,45;4;8637;1143;0,06;15;390;-375;0,7693773068222407;0,8773663531372783;-75;3;3;0
5436;2026-07-02 09:32:44.323;HIGH;176000;50;140;90;0;0,6428571428571429;0,0;26844;3870;0,17;6;7310;983;0,03;155;185;-30;0,6841290629836886;0,7884271937135373;-90;2;3;0
5440;2026-07-02 09:33:23.150;LOW;175950;50;105;0;55;0,0;0,5238095238095238;8357;1064;0,11;4;14522;2108;0,17;300;30;270;0,4925586379330873;0,5081557328253363;55;1;2;2
5445;2026-07-02 09:34:24.830;HIGH;176050;50;135;85;0;0,6296296296296297;0,0;46687;6479;0,65;5;5733;431;0,02;80;350;-270;0,8371234670794142;0,9099892844386236;-85;3;3;0
5447;2026-07-02 09:35:33.206;LOW;176100;50;130;0;80;0,0;0,6153846153846154;11368;1132;0,07;2;26194;3898;0,48;400;90;310;0,5195856649601143;0,5154185022026432;80;2;2;3
5453;2026-07-02 09:37:21.000;HIGH;176250;50;125;75;0;0,6;0,0;59292;8558;0,95;6;16473;1856;0,08;40;315;-275;0,8896297178235504;0,9532087153232528;-75;3;3;0
5459;2026-07-02 09:39:12.081;HIGH;176450;50;115;65;0;0,5652173913043478;0,0;23328;3011;0,24;5;7366;789;0,04;140;205;-65;0,6455530420288129;0,7194308846291225;-65;2;2;1
5462;2026-07-02 09:41:20.532;LOW;176450;50;140;0;90;0,0;0,6428571428571429;49447;6631;0,77;3;5739;419;0,01;205;150;55;0,8496249553518276;0,9139183236099536;90;3;3;3
5467;2026-07-02 09:42:12.310;HIGH;176550;50;105;55;0;0,5238095238095238;0,0;26010;3983;0,33;5;4982;403;0,01;320;30;290;0,6739492796761519;0,7969996428146208;-55;2;3;1
5474;2026-07-02 09:44:01.455;LOW;176350;50;120;0;70;0,0;0,5833333333333334;23300;3310;0,22;7;6438;240;0,0;60;450;-390;0,6450172639599953;0,7476485295868556;70;2;2;2
5476;2026-07-02 09:45:01.652;HIGH;176300;50;110;60;0;0,5454545454545454;0,0;10421;1526;0,23;2;22549;3273;0,78;500;0;500;0,5108941540659603;0,5626265031551375;-60;2;2;1
5488;2026-07-02 09:48:24.019;LOW;175850;50;145;0;95;0,0;0,6551724137931034;42184;5027;0,41;12;11310;1141;0,06;60;170;-110;0,8065245862602691;0,8616501964519586;95;3;3;3
5490;2026-07-02 09:48:49.055;HIGH;175800;50;110;60;0;0,5454545454545454;0,0;20785;2681;0,28;2;4931;204;0,0;120;135;-15;0,6190022621740684;0,6879390403619479;-60;2;2;1
5493;2026-07-02 09:49:31.724;LOW;175800;50;120;0;70;0,0;0,5833333333333334;14638;1743;0,2;3;10931;1389;0,18;135;90;45;0,555423264674366;0,5880461959757114;70;2;2;2
5496;2026-07-02 09:50:30.417;HIGH;175800;50;110;60;0;0,5454545454545454;0,0;19350;2754;0,58;3;30036;4340;0,66;100;135;-35;0,6047148470055959;0,6954994642219312;-60;2;2;1
5498;2026-07-02 09:51:16.720;LOW;175850;50;140;0;90;0,0;0,6428571428571429;26442;3566;0,47;2;8117;1047;0,18;85;250;-165;0,678890344088582;0,7684248124776759;90;2;3;3
5500;2026-07-02 09:52:13.255;HIGH;175800;50;135;85;0;0,6296296296296297;0,0;14782;1716;0,25;2;19894;2696;0,46;205;115;90;0,5573282533634957;0,5850696511489463;-85;2;2;0
5502;2026-07-02 09:53:05.248;LOW;175850;50;115;0;65;0,0;0,5652173913043478;15754;2246;0,43;2;19608;2451;0,6;65;255;-190;0,5667341350160734;0,6446005476842481;65;2;2;2
5504;2026-07-02 09:54:02.664;HIGH;175800;50;115;65;0;0,5652173913043478;0,0;13180;1795;0,35;2;20290;2567;0,51;205;90;115;0,5400642933682581;0,593880223836171;-65;2;2;1
5509;2026-07-02 09:57:39.254;LOW;175700;50;105;0;55;0,0;0,5238095238095238;17866;2240;0,39;5;16840;1855;0,23;190;250;-60;0,5889986903202762;0,6433503988570067;55;2;2;2
5513;2026-07-02 10:00:05.027;HIGH;175750;50;140;90;0;0,6428571428571429;0,0;40563;4922;0,37;4;3526;72;0,0;475;5;470;0,7949755923324205;0,8574235027979521;-90;3;3;0
5523;2026-07-02 10:01:35.934;LOW;175400;50;125;0;75;0,0;0,6;31447;3832;0,42;10;19370;2011;0,16;250;10;240;0,7268722466960352;0,7859268960590546;75;2;3;2
5528;2026-07-02 10:02:15.677;HIGH;175500;50;150;100;0;0,6666666666666666;0,0;32512;4025;0,32;5;11551;1301;0,08;105;250;-145;0,7355637575901893;0,7998571258483153;-100;2;3;0
5531;2026-07-02 10:03:30.100;LOW;175500;50;105;0;55;0,0;0,5238095238095238;7037;767;0,13;3;21669;2988;0,48;265;85;180;0,4811287057983093;0,4771996666269794;55;1;1;2
5533;2026-07-02 10:03:46.494;HIGH;175450;50;150;100;0;0,6666666666666666;0,0;24132;2621;0,29;2;9543;973;0,13;35;350;-315;0,653649243957614;0,6830575068460532;-100;2;2;0
5538;2026-07-02 10:06:02.095;HIGH;175600;50;150;100;0;0,6666666666666666;0,0;26387;3042;0,24;4;28981;3809;0,8;20;225;-205;0,6786522205024408;0,7223478985593523;-100;2;2;0
5541;2026-07-02 10:07:21.873;HIGH;175650;50;115;65;0;0,5652173913043478;0,0;9626;1135;0,13;2;22446;2507;0,35;45;175;-130;0,5039885700678652;0,5160733420645315;-65;2;2;1
5544;2026-07-02 10:08:03.685;HIGH;175700;50;125;75;0;0,6;0,0;42200;5825;0,94;2;15855;1889;0,23;135;110;25;0,8067627098464103;0,8909393975473271;-75;3;3;0
5546;2026-07-02 10:09:00.624;LOW;175750;50;130;0;80;0,0;0,6153846153846154;26476;3421;0,66;2;4511;302;0,0;100;185;-85;0,679485653053935;0,7572330039290391;80;2;3;3
5548;2026-07-02 10:09:42.826;HIGH;175700;50;110;60;0;0,5454545454545454;0,0;7501;1006;0,13;2;6150;528;0,03;135;185;-50;0,4847005595904274;0,502381235861412;-60;1;2;1
