Data	Abertura	Máxima	Mínima	Fechamento	Prior Cote Ajuste
20/12/2019 09:00	115630,00	116025,00	115125,00	115750,00	115728,00
19/12/2019 09:00	114755,00	115895,00	114330,00	115785,00	114881,00
18/12/2019 09:00	113355,00	114995,00	113010,00	114980,00	112629,00
17/12/2019 09:00	112395,00	112820,00	111950,00	112530,00	112176,00
16/12/2019 09:00	112970,00	113345,00	111905,00	112150,00	112665,00
13/12/2019 09:00	112500,00	112970,00	111880,00	112720,00	112458,00
12/12/2019 09:00	111505,00	112595,00	111380,00	112285,00	111055,00
11/12/2019 09:00	111000,00	111285,00	110600,00	111055,00	110705,00
10/12/2019 09:00	110810,00	111330,00	110255,00	110785,00	111071,00
09/12/2019 09:00	110930,00	111570,00	110910,00	111155,00	111303,00
06/12/2019 09:00	110945,00	111640,00	110815,00	111135,00	110775,00
05/12/2019 09:00	110655,00	111330,00	110135,00	110715,00	110428,00
04/12/2019 09:00	109750,00	110555,00	109355,00	110460,00	109184,00
03/12/2019 09:00	109000,00	109680,00	108330,00	109160,00	109153,00
02/12/2019 09:00	108315,00	109585,00	108250,00	108995,00	108359,00
29/11/2019 09:00	108300,00	109010,00	107945,00	108430,00	108539,00
28/11/2019 09:00	107785,00	108665,00	107375,00	108600,00	108035,00
27/11/2019 09:00	107825,00	108235,00	106450,00	107930,00	107500,00
26/11/2019 09:00	108430,00	108530,00	106645,00	107675,00	108766,00
25/11/2019 09:00	109255,00	109375,00	108365,00	108600,00	108891,00
22/11/2019 09:00	107955,00	108995,00	107520,00	108940,00	107758,00
21/11/2019 09:00	105810,00	108000,00	105725,00	108000,00	106080,00
19/11/2019 09:00	107100,00	107350,00	105690,00	106160,00	106681,00
18/11/2019 09:00	107850,00	108215,00	106550,00	106550,00	106944,00
14/11/2019 09:00	106700,00	107240,00	106160,00	106955,00	106589,00
13/11/2019 09:00	106610,00	107265,00	105625,00	106600,00	107146,00
12/11/2019 09:00	108930,00	108985,00	106615,00	106935,00	108834,00
11/11/2019 09:00	107535,00	108895,00	107165,00	108825,00	107908,00
08/11/2019 09:00	109200,00	109480,00	107540,00	107900,00	110001,00
07/11/2019 09:00	109445,00	110290,00	109050,00	109935,00	108876,00
06/11/2019 09:00	109300,00	110330,00	107745,00	108900,00	109091,00
05/11/2019 09:00	109560,00	109920,00	108790,00	109165,00	109228,00
04/11/2019 09:00	109710,00	109970,00	108960,00	109335,00	108782,00
01/11/2019 09:00	107955,00	109145,00	107900,00	108970,00	107885,00
31/10/2019 09:00	108685,00	108705,00	106900,00	107605,00	109000,00
30/10/2019 09:00	108100,00	109065,00	107125,00	109000,00	108100,00
29/10/2019 09:00	108520,00	108725,00	107895,00	108370,00	108756,00
28/10/2019 09:00	108310,00	109130,00	107955,00	108540,00	108099,00
25/10/2019 09:00	107900,00	108865,00	107670,00	108080,00	107681,00
24/10/2019 09:00	108500,00	108630,00	107280,00	107820,00	108180,00
23/10/2019 09:00	107550,00	108740,00	107510,00	108200,00	107969,00
22/10/2019 09:00	106780,00	108220,00	106635,00	107700,00	106678,00
21/10/2019 09:00	105690,00	106960,00	105410,00	106960,00	105366,00
18/10/2019 09:00	105895,00	106300,00	105250,00	105300,00	105750,00
17/10/2019 09:00	106330,00	106765,00	105590,00	105940,00	106253,00
16/10/2019 09:00	105010,00	106315,00	104290,00	106085,00	104440,00
15/10/2019 09:00	104540,00	105135,00	104065,00	104065,00	104293,00
14/10/2019 09:00	103330,00	104450,00	103255,00	104450,00	103837,00
11/10/2019 09:00	103300,00	104610,00	102835,00	103530,00	101892,00
10/10/2019 09:00	101100,00	102600,00	101080,00	102300,00	101300,00
09/10/2019 09:00	100800,00	101690,00	100230,00	101400,00	99898,00
08/10/2019 09:00	100305,00	101490,00	99695,00	99820,00	100661,00
07/10/2019 09:00	102100,00	102565,00	100370,00	100605,00	102613,00
04/10/2019 09:00	101175,00	102770,00	100900,00	102440,00	101456,00
03/10/2019 09:00	101445,00	101730,00	99915,00	101580,00	101149,00
02/10/2019 09:00	103275,00	103400,00	101000,00	101080,00	104157,00
01/10/2019 09:00	105180,00	105355,00	103985,00	104065,00	105139,00
30/09/2019 09:00	105750,00	105775,00	104855,00	105115,00	105344,00
27/09/2019 09:00	105545,00	105900,00	104705,00	105495,00	105540,00
26/09/2019 09:00	105185,00	105615,00	104540,00	105335,00	104700,00
25/09/2019 09:00	103460,00	104810,00	103260,00	104700,00	104126,00
24/09/2019 09:00	105385,00	105445,00	103690,00	104200,00	104896,00
23/09/2019 09:00	104620,00	105025,00	104275,00	105010,00	105061,00
20/09/2019 09:00	105150,00	105415,00	104140,00	104950,00	104667,00
19/09/2019 09:00	105565,00	106430,00	104530,00	104770,00	104831,00
18/09/2019 09:00	105255,00	105270,00	103925,00	104910,00	104951,00
17/09/2019 09:00	103620,00	105235,00	103295,00	105200,00	103929,00
16/09/2019 09:00	103750,00	104465,00	103115,00	104155,00	103842,00
13/09/2019 09:00	105100,00	105275,00	103630,00	103885,00	104781,00
12/09/2019 09:00	104720,00	105225,00	104100,00	104600,00	103955,00
11/09/2019 09:00	103845,00	104680,00	103635,00	104080,00	103466,00
10/09/2019 09:00	103500,00	104175,00	102720,00	103450,00	103655,00
09/09/2019 09:00	104000,00	104840,00	103320,00	103830,00	103457,00
06/09/2019 09:00	103050,00	103760,00	102940,00	103550,00	102764,00
05/09/2019 09:00	102395,00	103870,00	102200,00	102570,00	101704,00
04/09/2019 09:00	101695,00	101865,00	100935,00	101595,00	100208,00
03/09/2019 09:00	100845,00	102110,00	99900,00	100450,00	101190,00
02/09/2019 09:00	102140,00	102280,00	101070,00	101375,00	102221,00
30/08/2019 09:00	101870,00	102350,00	101360,00	102225,00	101269,00
29/08/2019 09:00	99095,00	101600,00	99095,00	101545,00	98762,00
28/08/2019 09:00	97345,00	99050,00	96900,00	98445,00	97692,00
27/08/2019 09:00	96670,00	98620,00	96435,00	97820,00	96718,00
26/08/2019 09:00	98895,00	99210,00	95610,00	95895,00	98367,00
23/08/2019 09:00	100950,00	100950,00	97670,00	98350,00	100808,00
22/08/2019 09:00	101895,00	102420,00	100615,00	100820,00	102084,00
21/08/2019 09:00	100550,00	102270,00	100250,00	102140,00	99994,00
20/08/2019 09:00	100140,00	100625,00	98570,00	99740,00	100168,00
19/08/2019 09:00	101865,00	101890,00	99665,00	100185,00	100649,00
16/08/2019 09:00	100800,00	101370,00	99875,00	100900,00	99813,00
15/08/2019 09:00	101500,00	102080,00	98935,00	99900,00	101070,00
14/08/2019 09:00	102820,00	103130,00	100815,00	100915,00	103349,00
13/08/2019 09:00	101410,00	103845,00	101150,00	103555,00	101947,00
12/08/2019 09:00	103000,00	103070,00	101575,00	101685,00	103961,00
09/08/2019 09:00	103950,00	104930,00	103555,00	103950,00	104300,00
08/08/2019 09:00	103245,00	104475,00	103150,00	104475,00	102982,00
07/08/2019 09:00	102600,00	103105,00	100500,00	102870,00	102244,00
06/08/2019 09:00	100990,00	102415,00	100780,00	102365,00	100185,00
05/08/2019 09:00	101315,00	101425,00	99705,00	99970,00	102814,00
02/08/2019 09:00	101600,00	103370,00	101430,00	102915,00	102307,00
01/08/2019 09:00	102500,00	104285,00	101985,00	102035,00	101967,00
31/07/2019 09:00	103450,00	103630,00	101080,00	102000,00	103129,00
30/07/2019 09:00	103550,00	103850,00	102805,00	103200,00	103673,00
29/07/2019 09:00	103390,00	103960,00	102720,00	103960,00	103314,00
26/07/2019 09:00	103400,00	103640,00	102465,00	103090,00	102888,00
25/07/2019 09:00	104595,00	104840,00	102655,00	102995,00	104434,00
24/07/2019 09:00	104105,00	104970,00	104075,00	104250,00	104098,00
23/07/2019 09:00	104625,00	104895,00	103815,00	104360,00	104275,00
22/07/2019 09:00	104100,00	104725,00	103945,00	104465,00	103892,00
19/07/2019 09:00	105500,00	105585,00	103665,00	103680,00	105116,00
18/07/2019 09:00	104165,00	105375,00	104065,00	105375,00	104340,00
17/07/2019 09:00	104450,00	104930,00	104150,00	104330,00	104269,00
16/07/2019 09:00	104750,00	104960,00	103780,00	104365,00	104276,00
15/07/2019 09:00	104900,00	105270,00	103965,00	104690,00	104452,00
12/07/2019 09:00	105650,00	106230,00	104150,00	104495,00	105726,00
11/07/2019 09:00	106950,00	107165,00	105335,00	105665,00	106496,00
10/07/2019 09:00	106075,00	107295,00	105820,00	106205,00	105137,00
08/07/2019 09:00	104500,00	105365,00	104375,00	105290,00	104658,00
05/07/2019 09:00	104355,00	104900,00	103290,00	104900,00	104303,00
04/07/2019 09:00	102790,00	104730,00	102790,00	104100,00	102711,00
03/07/2019 09:00	101250,00	102925,00	100380,00	102670,00	101242,00
02/07/2019 09:00	102010,00	102350,00	100560,00	101200,00	102017,00
01/07/2019 09:00	102810,00	103240,00	101855,00	102160,00	101570,00
28/06/2019 09:00	101800,00	102435,00	101230,00	101390,00	101479,00
27/06/2019 09:00	101105,00	101850,00	100100,00	101445,00	101469,00
26/06/2019 09:00	101490,00	101985,00	100910,00	101370,00	100826,00
25/06/2019 09:00	102740,00	102845,00	100500,00	100510,00	102950,00
24/06/2019 09:00	102940,00	103545,00	102460,00	102990,00	102879,00
21/06/2019 09:00	101800,00	103035,00	101775,00	102905,00	101174,00
19/06/2019 09:00	100300,00	101430,00	99865,00	101390,00	100273,00
18/06/2019 09:00	99280,00	100515,00	99195,00	100515,00	98666,00
17/06/2019 09:00	98615,00	99375,00	98500,00	98600,00	98902,00
14/06/2019 09:00	99555,00	99985,00	98460,00	98635,00	99799,00
13/06/2019 09:00	99950,00	100420,00	99465,00	100015,00	99297,00
12/06/2019 09:00	99600,00	100290,00	98810,00	99490,00	98995,00
11/06/2019 09:00	97715,00	99115,00	97715,00	99115,00	97473,00
10/06/2019 09:00	97500,00	97925,00	96805,00	97225,00	97947,00
07/06/2019 09:00	97400,00	98465,00	97215,00	98020,00	97285,00
06/06/2019 09:00	96600,00	97570,00	96165,00	96895,00	96192,00
05/06/2019 09:00	97935,00	97985,00	95725,00	96395,00	97535,00
04/06/2019 09:00	97565,00	98035,00	96670,00	97715,00	97079,00
03/06/2019 09:00	97000,00	97890,00	96530,00	97245,00	97140,00
31/05/2019 09:00	97030,00	98225,00	96870,00	97095,00	97664,00
30/05/2019 09:00	96600,00	98180,00	96360,00	97795,00	96715,00
29/05/2019 09:00	96045,00	97230,00	95840,00	96520,00	96561,00
28/05/2019 09:00	95250,00	96850,00	94850,00	96625,00	95158,00
27/05/2019 09:00	94235,00	95740,00	94195,00	95250,00	93838,00
24/05/2019 09:00	94720,00	95200,00	93645,00	93645,00	94174,00
23/05/2019 09:00	93950,00	94875,00	93515,00	94400,00	94715,00
22/05/2019 09:00	94620,00	95550,00	94165,00	94950,00	94718,00
21/05/2019 09:00	92725,00	94975,00	92260,00	94955,00	92259,00
20/05/2019 09:00	90130,00	92700,00	90090,00	92690,00	90436,00
17/05/2019 09:00	89945,00	91735,00	89625,00	90685,00	90327,00
16/05/2019 09:00	91985,00	92095,00	90010,00	90395,00	91715,00
15/05/2019 09:00	91750,00	92155,00	90605,00	91545,00	92501,00
14/05/2019 09:00	91915,00	92940,00	91840,00	92290,00	92136,00
13/05/2019 09:00	93375,00	93375,00	91010,00	91010,00	94781,00
10/05/2019 09:00	94840,00	95425,00	93630,00	94300,00	95300,00
09/05/2019 09:00	95500,00	95715,00	94325,00	95205,00	96127,00
08/05/2019 09:00	94920,00	96895,00	94880,00	95950,00	94921,00
07/05/2019 09:00	95115,00	95325,00	93195,00	95325,00	95551,00
06/05/2019 09:00	95275,00	95660,00	95060,00	95240,00	96791,00
03/05/2019 09:00	96370,00	96960,00	96350,00	96535,00	96186,00
02/05/2019 09:00	96355,00	96580,00	95870,00	96085,00	97025,00
30/04/2019 09:00	97105,00	97420,00	96240,00	97005,00	96932,00
29/04/2019 09:00	97095,00	97840,00	96675,00	96810,00	96893,00
26/04/2019 09:00	96890,00	97465,00	96260,00	96860,00	97164,00
25/04/2019 09:00	95995,00	97260,00	94830,00	97090,00	95700,00
24/04/2019 09:00	97100,00	97210,00	94810,00	95815,00	96716,00
23/04/2019 09:00	95700,00	97125,00	95650,00	96720,00	95347,00
22/04/2019 09:00	95000,00	95820,00	94410,00	95350,00	95223,00
18/04/2019 09:00	94900,00	96050,00	94140,00	95000,00	94048,00
17/04/2019 09:00	95500,00	95820,00	93000,00	94345,00	94239,00
16/04/2019 09:00	93350,00	95100,00	92805,00	94475,00	93144,00
15/04/2019 09:00	93500,00	93845,00	92700,00	93010,00	92922,00
12/04/2019 09:00	93685,00	94815,00	92505,00	93050,00	94850,00
11/04/2019 09:00	95690,00	95975,00	94175,00	95125,00	96014,00
10/04/2019 09:00	97000,00	97100,00	95755,00	95900,00	96271,00
09/04/2019 09:00	97130,00	97270,00	95575,00	96390,00	97426,00
08/04/2019 09:00	97395,00	97785,00	96800,00	97500,00	97264,00
05/04/2019 09:00	96780,00	97685,00	96250,00	97400,00	96494,00
04/04/2019 09:00	94990,00	96840,00	94465,00	96620,00	94665,00
03/04/2019 09:00	96620,00	96815,00	94235,00	95000,00	95524,00
02/04/2019 09:00	96600,00	96910,00	94930,00	95685,00	96171,00
01/04/2019 09:00	96415,00	96995,00	95905,00	96145,00	95473,00
29/03/2019 09:00	95325,00	96185,00	95015,00	95340,00	94636,00
28/03/2019 09:00	90940,00	95190,00	90935,00	94650,00	91734,00
27/03/2019 09:00	94200,00	94550,00	90405,00	90580,00	95534,00
26/03/2019 09:00	94745,00	95875,00	94170,00	95115,00	93937,00
25/03/2019 09:00	92195,00	94725,00	92070,00	94065,00	93842,00
22/03/2019 09:00	95370,00	95725,00	93535,00	93545,00	96957,00
21/03/2019 09:00	97700,00	98360,00	95770,00	97175,00	98399,00
20/03/2019 09:00	99895,00	100245,00	97800,00	97800,00	100012,00
19/03/2019 09:00	100500,00	100930,00	99765,00	99895,00	100321,00
18/03/2019 09:00	99490,00	100550,00	99350,00	100550,00	99483,00
15/03/2019 09:00	99420,00	99925,00	98545,00	99245,00	99035,00
14/03/2019 09:00	99350,00	99650,00	98250,00	99035,00	99407,00
13/03/2019 09:00	98750,00	99900,00	97910,00	99150,00	98321,00
12/03/2019 09:00	98340,00	98950,00	97825,00	98445,00	98449,00
11/03/2019 09:00	96315,00	98735,00	96140,00	98600,00	95954,00
08/03/2019 09:00	94620,00	96095,00	93810,00	95935,00	94945,00
07/03/2019 09:00	94600,00	95195,00	94270,00	95160,00	94748,00
06/03/2019 09:00	94885,00	95490,00	94510,00	94670,00	95192,00
01/03/2019 09:00	96500,00	96790,00	94950,00	95170,00	96161,00
28/02/2019 09:00	97945,00	98235,00	95950,00	95950,00	98061,00
27/02/2019 09:00	98090,00	98515,00	97590,00	97950,00	98354,00
26/02/2019 09:00	97800,00	98715,00	97570,00	98250,00	98018,00
25/02/2019 09:00	99110,00	99290,00	97835,00	98050,00	98634,00
22/02/2019 09:00	98220,00	98990,00	97750,00	98630,00	97664,00
21/02/2019 09:00	97850,00	98220,00	96525,00	97810,00	97316,00
20/02/2019 09:00	98440,00	99445,00	97200,00	97590,00	98269,00
19/02/2019 09:00	97200,00	99150,00	97020,00	98230,00	97281,00
18/02/2019 09:00	97940,00	98090,00	97085,00	97395,00	98408,00
15/02/2019 09:00	98660,00	99215,00	97935,00	98270,00	99004,00
14/02/2019 09:00	97075,00	99115,00	95735,00	99000,00	96722,00
13/02/2019 09:00	97295,00	97765,00	96280,00	96895,00	96091,00
12/02/2019 09:00	94955,00	96650,00	94955,00	95955,00	94432,00
11/02/2019 09:00	95800,00	96110,00	93745,00	94365,00	95474,00
08/02/2019 09:00	94150,00	95620,00	93440,00	95070,00	94396,00
07/02/2019 09:00	94800,00	95725,00	93565,00	94435,00	94659,00
06/02/2019 09:00	98030,00	98085,00	94480,00	94700,00	98466,00
05/02/2019 09:00	98525,00	98730,00	97715,00	98445,00	98724,00
04/02/2019 09:00	98465,00	98780,00	96945,00	98465,00	97935,00
01/02/2019 09:00	97460,00	98260,00	97170,00	98065,00	97675,00
31/01/2019 09:00	97700,00	98640,00	97450,00	97730,00	97296,00
30/01/2019 09:00	96540,00	97420,00	96010,00	97150,00	95906,00
29/01/2019 09:00	95620,00	97020,00	95620,00	95755,00	95845,00
28/01/2019 09:00	96530,00	96890,00	94945,00	95600,00	97794,00
24/01/2019 09:00	96705,00	97935,00	96610,00	97935,00	96695,00
23/01/2019 09:00	95510,00	96930,00	95500,00	96775,00	95221,00
22/01/2019 09:00	96040,00	96415,00	94900,00	95100,00	96266,00
21/01/2019 09:00	96150,00	96580,00	95130,00	96580,00	96375,00
18/01/2019 09:00	95660,00	96795,00	95585,00	96280,00	95814,00
17/01/2019 09:00	94410,00	96095,00	94265,00	95770,00	94653,00
16/01/2019 09:00	94800,00	94800,00	94050,00	94795,00	94299,00
15/01/2019 09:00	95000,00	95100,00	93760,00	94580,00	94849,00
14/01/2019 09:00	93590,00	94945,00	93545,00	94820,00	94145,00
11/01/2019 09:00	94600,00	94620,00	93760,00	94060,00	94335,00
10/01/2019 09:00	93685,00	94540,00	93565,00	94370,00	94107,00
09/01/2019 09:00	93090,00	94190,00	92835,00	94155,00	92654,00
08/01/2019 09:00	92700,00	92760,00	91570,00	92660,00	92165,00
07/01/2019 09:00	92400,00	93095,00	91790,00	92245,00	92299,00
04/01/2019 09:00	92215,00	93335,00	91355,00	92440,00	91746,00
03/01/2019 09:00	91115,00	92165,00	90450,00	91765,00	91738,00
02/01/2019 09:00	87800,00	92150,00	87585,00	91590,00	88520,00
28/12/2018 09:00	87070,00	88670,00	86820,00	88205,00	85877,00
27/12/2018 09:00	85360,00	86320,00	85215,00	86110,00	85635,00
26/12/2018 09:00	85900,00	86035,00	84410,00	85735,00	86251,00
21/12/2018 09:00	86375,00	87265,00	85755,00	86000,00	86022,00
20/12/2018 09:00	86050,00	87310,00	85380,00	86365,00	86428,00
19/12/2018 09:00	87800,00	88835,00	85780,00	86100,00	87417,00
18/12/2018 09:00	87320,00	88070,00	87145,00	87385,00	87078,00
17/12/2018 09:00	88210,00	88540,00	87005,00	87115,00	88108,00
14/12/2018 09:00	87800,00	89045,00	87750,00	88005,00	88655,00
13/12/2018 09:00	88150,00	88720,00	87635,00	88560,00	87798,00
12/12/2018 09:00	87880,00	88830,00	87520,00	87950,00	86409,00
11/12/2018 09:00	86485,00	87550,00	85510,00	86615,00	85990,00
10/12/2018 09:00	88000,00	88360,00	85850,00	85850,00	88103,00
07/12/2018 09:00	88950,00	90110,00	87895,00	88010,00	88866,00
06/12/2018 09:00	87680,00	88975,00	87040,00	88940,00	89122,00
05/12/2018 09:00	88940,00	89280,00	88520,00	89110,00	88766,00
04/12/2018 09:00	89895,00	90570,00	88095,00	88600,00	89800,00
03/12/2018 09:00	91450,00	91825,00	89515,00	89770,00	89863,00
30/11/2018 09:00	89295,00	90475,00	89150,00	89605,00	89909,00
29/11/2018 09:00	88950,00	90150,00	88435,00	89730,00	89321,00
28/11/2018 09:00	88000,00	89725,00	87355,00	89230,00	88188,00
27/11/2018 09:00	85955,00	88295,00	85475,00	87970,00	85657,00
26/11/2018 09:00	87200,00	87445,00	85075,00	85630,00	86433,00
23/11/2018 09:00	87485,00	87585,00	86065,00	86340,00	87774,00
22/11/2018 09:00	87490,00	87995,00	87205,00	87700,00	87587,00
21/11/2018 09:00	86995,00	87700,00	86565,00	87550,00	88195,00
19/11/2018 09:00	88650,00	88675,00	87315,00	88200,00	88913,00
16/11/2018 09:00	87000,00	89010,00	86465,00	88840,00	86035,00
14/11/2018 09:00	85510,00	86300,00	84585,00	86300,00	85219,00
13/11/2018 09:00	86400,00	86500,00	84430,00	85370,00	86031,00
12/11/2018 09:00	85960,00	86720,00	85375,00	86080,00	86206,00
09/11/2018 09:00	85630,00	86750,00	84415,00	86280,00	86077,00
08/11/2018 09:00	88585,00	89190,00	86010,00	86030,00	88276,00
07/11/2018 09:00	90220,00	90265,00	88000,00	88400,00	89151,00
06/11/2018 09:00	89635,00	89935,00	88605,00	89160,00	90041,00
05/11/2018 09:00	89060,00	90180,00	88875,00	89950,00	88882,00
01/11/2018 09:00	88660,00	89670,00	87660,00	88470,00	87886,00
31/10/2018 09:00	88500,00	88970,00	86780,00	87700,00	87535,00
30/10/2018 09:00	84800,00	87830,00	84460,00	87555,00	84367,00
29/10/2018 09:00	89450,00	90400,00	83300,00	83980,00	86331,00
26/10/2018 09:00	83610,00	86810,00	83570,00	86600,00	84720,00
25/10/2018 09:00	84240,00	85540,00	83880,00	84270,00	83619,00
24/10/2018 09:00	86300,00	86470,00	83490,00	83710,00	86012,00
23/10/2018 09:00	85195,00	86320,00	84605,00	86300,00	86319,00
22/10/2018 09:00	85900,00	86520,00	85495,00	86155,00	84899,00
19/10/2018 09:00	85295,00	85680,00	84310,00	85095,00	84590,00
18/10/2018 09:00	86200,00	86385,00	84285,00	84500,00	86492,00
17/10/2018 09:00	86300,00	87000,00	85645,00	86500,00	85717,00
16/10/2018 09:00	83800,00	86015,00	83610,00	85895,00	83353,00
15/10/2018 09:00	84290,00	84540,00	83040,00	83040,00	83038,00
11/10/2018 09:00	83970,00	84985,00	82605,00	83605,00	83821,00
10/10/2018 09:00	85410,00	85685,00	83550,00	83550,00	86193,00
09/10/2018 09:00	85720,00	86785,00	85475,00	85915,00	86409,00
08/10/2018 09:00	86500,00	87990,00	85330,00	86275,00	82476,00
05/10/2018 09:00	84675,00	85055,00	82150,00	82780,00	83186,00
04/10/2018 09:00	82810,00	83655,00	82015,00	83060,00	83466,00
03/10/2018 09:00	83990,00	85570,00	82950,00	83790,00	81844,00
02/10/2018 09:00	80035,00	82000,00	80000,00	81940,00	78760,00
01/10/2018 09:00	79515,00	79740,00	78210,00	79000,00	79361,00
28/09/2018 09:00	79495,00	80085,00	78940,00	79350,00	80122,00
27/09/2018 09:00	78585,00	80380,00	78535,00	79890,00	78888,00
26/09/2018 09:00	78880,00	79750,00	78480,00	78715,00	78866,00
25/09/2018 09:00	77100,00	79000,00	76910,00	79000,00	78151,00
24/09/2018 09:00	79075,00	79650,00	77950,00	78210,00	79669,00
21/09/2018 09:00	78800,00	80350,00	78545,00	79380,00	78369,00
20/09/2018 09:00	78435,00	79195,00	78010,00	78420,00	78288,00
19/09/2018 09:00	77635,00	79310,00	77450,00	78280,00	78531,00
18/09/2018 09:00	77500,00	78790,00	76800,00	78050,00	77185,00
17/09/2018 09:00	75460,00	77340,00	75100,00	77045,00	75721,00
14/09/2018 09:00	75110,00	76045,00	74705,00	75850,00	74971,00
13/09/2018 09:00	75890,00	76015,00	74760,00	74800,00	75500,00
12/09/2018 09:00	75800,00	76035,00	74780,00	75230,00	75010,00
11/09/2018 09:00	75720,00	75870,00	74580,00	75255,00	76912,00
10/09/2018 09:00	77950,00	78115,00	76430,00	76920,00	76848,00
06/09/2018 09:00	75430,00	78550,00	75290,00	77410,00	75367,00
05/09/2018 09:00	74660,00	75800,00	74435,00	75200,00	75017,00
04/09/2018 09:00	76105,00	76490,00	74925,00	74945,00	76539,00
03/09/2018 09:00	77195,00	77195,00	76070,00	76610,00	77196,00
31/08/2018 09:00	76605,00	77660,00	76345,00	77150,00	76798,00
30/08/2018 09:00	78700,00	78805,00	76470,00	76470,00	78969,00
29/08/2018 09:00	78050,00	79370,00	77770,00	79195,00	78049,00
28/08/2018 09:00	78355,00	78565,00	77580,00	78450,00	78385,00
27/08/2018 09:00	77300,00	78585,00	77040,00	78130,00	76820,00
24/08/2018 09:00	76820,00	77270,00	76190,00	77000,00	76131,00
23/08/2018 09:00	77410,00	77830,00	75950,00	76300,00	77418,00
22/08/2018 09:00	75500,00	77700,00	74840,00	77700,00	75698,00
21/08/2018 09:00	77300,00	77320,00	75310,00	75310,00	76969,00
20/08/2018 09:00	76810,00	77170,00	76125,00	77040,00	76626,00
17/08/2018 09:00	77105,00	77110,00	76205,00	76495,00	77420,00
16/08/2018 09:00	78065,00	78380,00	76990,00	77580,00	77738,00
15/08/2018 09:00	78655,00	78655,00	77470,00	77515,00	78656,00
14/08/2018 09:00	78120,00	78770,00	77605,00	78400,00	77513,00
13/08/2018 09:00	76200,00	77925,00	75400,00	77820,00	76427,00
10/08/2018 09:00	78040,00	78345,00	76020,00	76400,00	78766,00
09/08/2018 09:00	78960,00	79480,00	78110,00	78705,00	79152,00
08/08/2018 09:00	80580,00	80980,00	78805,00	78840,00	80288,00
07/08/2018 09:00	81660,00	81890,00	79945,00	80700,00	81140,00
06/08/2018 09:00	81615,00	82095,00	80985,00	81035,00	81644,00
03/08/2018 09:00	80500,00	81935,00	80255,00	81530,00	79744,00
02/08/2018 09:00	78800,00	80075,00	78535,00	79980,00	79397,00
01/08/2018 09:00	79195,00	79895,00	78870,00	79420,00	79300,00
31/07/2018 09:00	80335,00	80440,00	79130,00	79300,00	80452,00
30/07/2018 09:00	80295,00	80685,00	79850,00	80400,00	80067,00
27/07/2018 09:00	80200,00	80495,00	79610,00	80250,00	79595,00
26/07/2018 09:00	80500,00	80670,00	79230,00	79850,00	80454,00
25/07/2018 09:00	79290,00	80715,00	79140,00	80480,00	79474,00
24/07/2018 09:00	79050,00	79790,00	78945,00	79340,00	78182,00
23/07/2018 09:00	78715,00	78865,00	78015,00	78085,00	78835,00
20/07/2018 09:00	79320,00	80335,00	78500,00	78585,00	77759,00
19/07/2018 09:00	77245,00	78900,00	76105,00	78900,00	77553,00
18/07/2018 09:00	78360,00	78765,00	77340,00	77400,00	78487,00
17/07/2018 09:00	77050,00	78890,00	76760,00	78410,00	77058,00
16/07/2018 09:00	76840,00	77270,00	76375,00	77170,00	77028,00
13/07/2018 09:00	76400,00	77195,00	75800,00	77030,00	76184,00
12/07/2018 09:00	75180,00	76495,00	75060,00	76495,00	74657,00
11/07/2018 09:00	74295,00	75445,00	74210,00	74965,00	75289,00
10/07/2018 09:00	75820,00	76200,00	74600,00	74600,00	75538,00
06/07/2018 09:00	74600,00	75670,00	74305,00	75600,00	74883,00
05/07/2018 09:00	75700,00	75825,00	74070,00	74810,00	75075,00
04/07/2018 09:00	74090,00	75385,00	73790,00	75385,00	74174,00
03/07/2018 09:00	73825,00	75020,00	73645,00	74110,00	73294,00
02/07/2018 09:00	72400,00	73615,00	72170,00	73615,00	73162,00
29/06/2018 09:00	72820,00	73470,00	72520,00	72805,00	72230,00
28/06/2018 09:00	70840,00	72640,00	70650,00	72260,00	70916,00
27/06/2018 09:00	72025,00	72505,00	70505,00	70815,00	71877,00
26/06/2018 09:00	71720,00	72180,00	70630,00	71750,00	71564,00
25/06/2018 09:00	70820,00	72165,00	70225,00	71995,00	71159,00
22/06/2018 09:00	70700,00	71650,00	70400,00	70965,00	70594,00
21/06/2018 09:00	72440,00	72700,00	70220,00	70220,00	72684,00
20/06/2018 09:00	72240,00	73180,00	71670,00	73000,00	72014,00
19/06/2018 09:00	69250,00	72780,00	69225,00	71950,00	70539,00
18/06/2018 09:00	70570,00	70980,00	69925,00	70395,00	71205,00
15/06/2018 09:00	71800,00	72095,00	70140,00	71140,00	72107,00
14/06/2018 09:00	73190,00	73445,00	71765,00	72075,00	72809,00
13/06/2018 09:00	73715,00	73995,00	71715,00	73075,00	72790,00
12/06/2018 09:00	72100,00	73350,00	71600,00	72910,00	72314,00
11/06/2018 09:00	72920,00	73740,00	71830,00	72110,00	72838,00
08/06/2018 09:00	73915,00	74115,00	71545,00	72870,00	73857,00
07/06/2018 09:00	75750,00	76155,00	71060,00	74050,00	76038,00
06/06/2018 09:00	76845,00	77075,00	75365,00	75560,00	76617,00
05/06/2018 09:00	78390,00	78945,00	76410,00	76550,00	78622,00
04/06/2018 09:00	78115,00	78770,00	77920,00	78590,00	77313,00
01/06/2018 09:00	77580,00	78300,00	75425,00	77710,00	76857,00
